ward,precinct,registered,ballots,turnout,precinct_id
1,1,848,169,19.93,01001
1,2,949,166,17.49,01002
1,3,554,124,22.38,01003
1,4,659,166,25.19,01004
1,5,737,147,19.95,01005
1,6,512,125,24.41,01006
1,7,904,177,19.58,01007
1,8,631,207,32.81,01008
1,9,529,181,34.22,01009
1,10,538,117,21.75,01010
1,11,922,172,18.66,01011
1,12,468,132,28.21,01012
1,13,564,184,32.62,01013
1,14,845,229,27.1,01014
1,15,636,112,17.61,01015
1,16,422,142,33.65,01016
1,17,825,170,20.61,01017
1,18,446,143,32.06,01018
1,19,739,186,25.17,01019
1,20,534,220,41.2,01020
1,21,870,174,20.0,01021
1,22,747,166,22.22,01022
1,23,902,168,18.63,01023
1,24,724,262,36.19,01024
1,25,635,133,20.94,01025
1,26,881,149,16.91,01026
1,27,898,148,16.48,01027
1,28,794,190,23.93,01028
1,29,575,150,26.09,01029
1,30,727,240,33.01,01030
1,31,605,90,14.88,01031
1,32,739,165,22.33,01032
1,33,861,171,19.86,01033
1,34,584,102,17.47,01034
1,35,334,69,20.66,01035
1,36,904,159,17.59,01036
1,37,919,159,17.3,01037
1,38,449,87,19.38,01038
1,39,922,214,23.21,01039
1,40,289,59,20.42,01040
2,1,785,220,28.03,02001
2,2,25,9,36.0,02002
2,3,563,137,24.33,02003
2,4,484,179,36.98,02004
2,5,283,105,37.1,02005
2,6,534,103,19.29,02006
2,7,516,281,54.46,02007
2,8,554,229,41.34,02008
2,9,290,144,49.66,02009
2,10,215,70,32.56,02010
2,11,262,119,45.42,02011
2,12,584,111,19.01,02012
2,13,495,178,35.96,02013
2,14,578,338,58.48,02014
2,15,261,44,16.86,02015
2,16,659,134,20.33,02016
2,17,645,169,26.2,02017
2,18,1042,356,34.17,02018
2,19,456,120,26.32,02019
2,20,467,249,53.32,02020
2,21,480,288,60.0,02021
2,22,717,341,47.56,02022
2,23,332,145,43.67,02023
2,24,320,126,39.38,02024
2,25,237,112,47.26,02025
2,26,679,240,35.35,02026
2,27,433,158,36.49,02027
2,28,403,60,14.89,02028
2,29,270,85,31.48,02029
2,30,469,136,29.0,02030
2,31,475,232,48.84,02031
2,32,379,112,29.55,02032
2,33,477,135,28.3,02033
2,34,515,290,56.31,02034
2,35,374,55,14.71,02035
2,36,263,128,48.67,02036
2,37,511,207,40.51,02037
2,38,561,233,41.53,02038
2,39,571,173,30.3,02039
2,40,585,260,44.44,02040
2,41,397,121,30.48,02041
2,42,208,74,35.58,02042
2,43,584,277,47.43,02043
2,44,295,140,47.46,02044
2,45,736,163,22.15,02045
2,46,597,320,53.6,02046
2,47,430,203,47.21,02047
2,48,405,139,34.32,02048
2,49,666,156,23.42,02049
2,50,423,124,29.31,02050
2,51,533,169,31.71,02051
2,52,692,171,24.71,02052
2,53,305,83,27.21,02053
2,54,502,216,43.03,02054
2,55,117,41,35.04,02055
2,56,516,200,38.76,02056
2,57,210,128,60.95,02057
2,58,301,81,26.91,02058
2,59,420,216,51.43,02059
3,1,326,179,54.91,03001
3,2,377,331,87.8,03002
3,3,328,139,42.38,03003
3,4,78,74,94.87,03004
3,5,282,117,41.49,03005
3,6,680,132,19.41,03006
3,7,401,222,55.36,03007
3,8,205,42,20.49,03008
3,9,329,166,50.46,03009
3,10,300,111,37.0,03010
3,11,220,99,45.0,03011
3,12,500,227,45.4,03012
3,13,507,144,28.4,03013
3,14,241,111,46.06,03014
3,15,552,216,39.13,03015
3,16,742,359,48.38,03016
3,17,293,154,52.56,03017
3,18,290,144,49.66,03018
3,19,65,31,47.69,03019
3,20,170,10,5.88,03020
3,21,292,133,45.55,03021
3,22,331,133,40.18,03022
3,23,0,36,0.0,03023
3,24,306,173,56.54,03024
3,25,16,24,150.0,03025
3,26,260,138,53.08,03026
3,27,0,10,0.0,03027
3,28,547,110,20.11,03028
3,29,521,152,29.17,03029
3,30,440,160,36.36,03030
3,31,652,299,45.86,03031
3,32,314,134,42.68,03032
3,33,761,244,32.06,03033
3,34,263,145,55.13,03034
3,35,347,171,49.28,03035
3,36,258,101,39.15,03036
3,37,237,99,41.77,03037
3,38,100,47,47.0,03038
3,39,463,365,78.83,03039
3,40,360,195,54.17,03040
3,41,538,207,38.48,03041
3,42,401,149,37.16,03042
3,43,116,80,68.97,03043
3,44,260,92,35.38,03044
3,45,199,84,42.21,03045
3,46,319,214,67.08,03046
3,47,428,133,31.07,03047
3,48,379,163,43.01,03048
3,49,158,44,27.85,03049
3,50,429,202,47.09,03050
3,51,226,53,23.45,03051
3,52,295,90,30.51,03052
3,53,512,178,34.77,03053
3,54,424,139,32.78,03054
3,55,412,145,35.19,03055
3,56,283,168,59.36,03056
3,57,493,242,49.09,03057
3,58,126,62,49.21,03058
3,59,296,87,29.39,03059
3,60,635,178,28.03,03060
3,61,412,137,33.25,03061
3,62,343,111,32.36,03062
3,63,391,92,23.53,03063
4,1,463,236,50.97,04001
4,2,507,313,61.74,04002
4,3,706,320,45.33,04003
4,4,723,304,42.05,04004
4,5,550,309,56.18,04005
4,6,175,118,67.43,04006
4,7,432,180,41.67,04007
4,8,579,248,42.83,04008
4,9,751,505,67.24,04009
4,10,593,271,45.7,04010
4,11,558,268,48.03,04011
4,12,360,138,38.33,04012
4,13,434,239,55.07,04013
4,14,572,154,26.92,04014
4,15,337,156,46.29,04015
4,16,717,369,51.46,04016
4,17,454,280,61.67,04017
4,18,750,269,35.87,04018
4,19,653,288,44.1,04019
4,20,172,98,56.98,04020
4,21,668,331,49.55,04021
4,22,620,353,56.94,04022
4,23,448,195,43.53,04023
4,24,721,337,46.74,04024
4,25,464,261,56.25,04025
4,26,585,253,43.25,04026
4,27,518,305,58.88,04027
4,28,342,191,55.85,04028
4,29,346,217,62.72,04029
4,30,164,89,54.27,04030
4,31,223,66,29.6,04031
4,32,564,326,57.8,04032
4,33,232,104,44.83,04033
4,34,373,207,55.5,04034
4,35,318,133,41.82,04035
4,36,348,127,36.49,04036
4,37,583,133,22.81,04037
4,38,657,392,59.67,04038
4,39,335,115,34.33,04039
4,40,551,251,45.55,04040
4,41,320,126,39.38,04041
4,42,512,283,55.27,04042
4,43,378,172,45.5,04043
4,44,338,180,53.25,04044
4,45,619,444,71.73,04045
4,46,449,241,53.67,04046
4,47,890,391,43.93,04047
4,48,714,370,51.82,04048
4,49,286,147,51.4,04049
4,50,478,231,48.33,04050
4,51,428,293,68.46,04051
4,52,228,56,24.56,04052
4,53,405,231,57.04,04053
4,54,274,125,45.62,04054
4,55,369,192,52.03,04055
4,56,638,305,47.81,04056
4,57,212,135,63.68,04057
5,1,513,226,44.05,05001
5,2,464,233,50.22,05002
5,3,316,146,46.2,05003
5,4,370,197,53.24,05004
5,5,501,211,42.12,05005
5,6,823,273,33.17,05006
5,7,661,285,43.12,05007
5,8,541,325,60.07,05008
5,9,548,234,42.7,05009
5,10,561,261,46.52,05010
5,11,506,305,60.28,05011
5,12,554,166,29.96,05012
5,13,559,212,37.92,05013
5,14,565,366,64.78,05014
5,15,572,243,42.48,05015
5,16,514,195,37.94,05016
5,17,627,287,45.77,05017
5,18,560,293,52.32,05018
5,19,337,108,32.05,05019
5,20,422,101,23.93,05020
5,21,624,295,47.28,05021
5,22,414,264,63.77,05022
5,23,589,197,33.45,05023
5,24,304,223,73.36,05024
5,25,615,250,40.65,05025
5,26,573,257,44.85,05026
5,27,683,318,46.56,05027
5,28,608,263,43.26,05028
5,29,526,275,52.28,05029
5,30,464,217,46.77,05030
5,31,459,214,46.62,05031
5,32,599,349,58.26,05032
5,33,280,185,66.07,05033
5,34,513,246,47.95,05034
5,35,294,195,66.33,05035
5,36,487,154,31.62,05036
5,37,370,211,57.03,05037
5,38,499,291,58.32,05038
5,39,604,287,47.52,05039
5,40,707,255,36.07,05040
5,41,468,244,52.14,05041
5,42,777,290,37.32,05042
5,43,569,306,53.78,05043
5,44,520,292,56.15,05044
5,45,363,146,40.22,05045
5,46,569,308,54.13,05046
5,47,387,181,46.77,05047
5,48,350,196,56.0,05048
5,49,124,56,45.16,05049
5,50,592,238,40.2,05050
5,51,478,187,39.12,05051
5,52,226,74,32.74,05052
5,53,555,299,53.87,05053
5,54,773,359,46.44,05054
5,55,325,196,60.31,05055
6,1,565,335,59.29,06001
6,2,581,324,55.77,06002
6,3,581,321,55.25,06003
6,4,505,186,36.83,06004
6,5,479,126,26.3,06005
6,6,394,253,64.21,06006
6,7,618,311,50.32,06007
6,8,429,253,58.97,06008
6,9,442,199,45.02,06009
6,10,504,342,67.86,06010
6,11,489,277,56.65,06011
6,12,597,199,33.33,06012
6,13,665,238,35.79,06013
6,14,585,275,47.01,06014
6,15,699,229,32.76,06015
6,16,591,303,51.27,06016
6,17,549,334,60.84,06017
6,18,230,70,30.43,06018
6,19,570,321,56.32,06019
6,20,561,273,48.66,06020
6,21,451,280,62.08,06021
6,22,501,243,48.5,06022
6,23,392,224,57.14,06023
6,24,564,289,51.24,06024
6,25,423,192,45.39,06025
6,26,675,287,42.52,06026
6,27,760,371,48.82,06027
6,28,772,450,58.29,06028
6,29,574,329,57.32,06029
6,30,535,242,45.23,06030
6,31,643,323,50.23,06031
6,32,640,326,50.94,06032
6,33,622,321,51.61,06033
6,34,424,242,57.08,06034
6,35,789,336,42.59,06035
6,36,359,51,14.21,06036
6,37,591,329,55.67,06037
6,38,733,322,43.93,06038
6,39,503,256,50.89,06039
6,40,361,164,45.43,06040
6,41,592,272,45.95,06041
6,42,351,136,38.75,06042
6,43,627,284,45.3,06043
6,44,566,268,47.35,06044
6,45,284,183,64.44,06045
6,46,413,244,59.08,06046
6,47,477,284,59.54,06047
6,48,581,310,53.36,06048
6,49,632,293,46.36,06049
6,50,558,276,49.46,06050
6,51,413,216,52.3,06051
6,52,423,201,47.52,06052
