ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,242,190,78.51,52,21.49,01001
1,2,257,213,82.88,44,17.12,01002
1,3,229,188,82.1,41,17.9,01003
1,4,213,182,85.45,31,14.55,01004
1,5,271,219,80.81,52,19.19,01005
1,6,200,152,76.0,48,24.0,01006
1,7,226,171,75.66,55,24.34,01007
1,8,246,203,82.52,43,17.48,01008
1,9,227,165,72.69,62,27.31,01009
1,10,301,254,84.39,47,15.61,01010
1,11,165,139,84.24,26,15.76,01011
1,12,314,260,82.8,54,17.2,01012
1,13,300,236,78.67,64,21.33,01013
1,14,228,196,85.96,32,14.04,01014
1,15,157,122,77.71,35,22.29,01015
1,16,68,54,79.41,14,20.59,01016
1,17,194,162,83.51,32,16.49,01017
1,18,161,107,66.46,54,33.54,01018
1,19,142,106,74.65,36,25.35,01019
1,20,159,122,76.73,37,23.27,01020
1,21,186,150,80.65,36,19.35,01021
1,22,173,134,77.46,39,22.54,01022
1,23,212,167,78.77,45,21.23,01023
1,24,334,263,78.74,71,21.26,01024
1,25,172,145,84.3,27,15.7,01025
1,26,250,199,79.6,51,20.4,01026
1,27,175,131,74.86,44,25.14,01027
1,28,137,101,73.72,36,26.28,01028
1,29,251,197,78.49,54,21.51,01029
1,30,330,261,79.09,69,20.91,01030
1,31,320,270,84.38,50,15.63,01031
1,32,163,136,83.44,27,16.56,01032
1,33,238,188,78.99,50,21.01,01033
1,34,179,143,79.89,36,20.11,01034
1,35,211,181,85.78,30,14.22,01035
1,36,267,226,84.64,41,15.36,01036
1,37,203,175,86.21,28,13.79,01037
1,38,136,107,78.68,29,21.32,01038
1,39,279,211,75.63,68,24.37,01039
1,40,120,99,82.5,21,17.5,01040
1,41,189,143,75.66,46,24.34,01041
1,42,224,185,82.59,39,17.41,01042
1,43,191,152,79.58,39,20.42,01043
1,44,204,158,77.45,46,22.55,01044
1,45,205,169,82.44,36,17.56,01045
1,46,243,195,80.25,48,19.75,01046
1,47,247,210,85.02,37,14.98,01047
1,48,107,95,88.79,12,11.21,01048
1,49,144,110,76.39,34,23.61,01049
1,50,202,159,78.71,43,21.29,01050
2,1,521,431,82.73,90,17.27,02001
2,2,103,89,86.41,14,13.59,02002
2,3,391,315,80.56,76,19.44,02003
2,4,193,152,78.76,41,21.24,02004
2,5,288,234,81.25,54,18.75,02005
2,6,471,386,81.95,85,18.05,02006
2,7,313,265,84.66,48,15.34,02007
2,8,342,295,86.26,47,13.74,02008
