ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,240,199,82.92,41,17.08,01001
1,2,253,212,83.79,41,16.21,01002
1,3,228,182,79.82,46,20.18,01003
1,4,216,179,82.87,37,17.13,01004
1,5,272,227,83.46,45,16.54,01005
1,6,195,153,78.46,42,21.54,01006
1,7,222,170,76.58,52,23.42,01007
1,8,244,190,77.87,54,22.13,01008
1,9,219,156,71.23,63,28.77,01009
1,10,297,248,83.5,49,16.5,01010
1,11,169,136,80.47,33,19.53,01011
1,12,312,256,82.05,56,17.95,01012
1,13,288,225,78.13,63,21.88,01013
1,14,227,194,85.46,33,14.54,01014
1,15,154,122,79.22,32,20.78,01015
1,16,65,44,67.69,21,32.31,01016
1,17,193,161,83.42,32,16.58,01017
1,18,158,103,65.19,55,34.81,01018
1,19,144,101,70.14,43,29.86,01019
1,20,155,119,76.77,36,23.23,01020
1,21,189,154,81.48,35,18.52,01021
1,22,173,136,78.61,37,21.39,01022
1,23,211,160,75.83,51,24.17,01023
1,24,331,260,78.55,71,21.45,01024
1,25,163,137,84.05,26,15.95,01025
1,26,249,207,83.13,42,16.87,01026
1,27,179,134,74.86,45,25.14,01027
1,28,137,96,70.07,41,29.93,01028
1,29,249,191,76.71,58,23.29,01029
1,30,322,248,77.02,74,22.98,01030
1,31,317,261,82.33,56,17.67,01031
1,32,164,133,81.1,31,18.9,01032
1,33,239,194,81.17,45,18.83,01033
1,34,177,142,80.23,35,19.77,01034
1,35,211,186,88.15,25,11.85,01035
1,36,269,220,81.78,49,18.22,01036
1,37,202,173,85.64,29,14.36,01037
1,38,131,101,77.1,30,22.9,01038
1,39,265,200,75.47,65,24.53,01039
1,40,123,102,82.93,21,17.07,01040
1,41,182,141,77.47,41,22.53,01041
1,42,219,173,79.0,46,21.0,01042
1,43,189,148,78.31,41,21.69,01043
1,44,205,161,78.54,44,21.46,01044
1,45,204,165,80.88,39,19.12,01045
1,46,240,198,82.5,42,17.5,01046
1,47,250,211,84.4,39,15.6,01047
1,48,104,93,89.42,11,10.58,01048
1,49,145,112,77.24,33,22.76,01049
1,50,199,156,78.39,43,21.61,01050
2,1,510,420,82.35,90,17.65,02001
2,2,102,87,85.29,15,14.71,02002
2,3,378,287,75.93,91,24.07,02003
2,4,181,115,63.54,66,36.46,02004
2,5,271,193,71.22,78,28.78,02005
2,6,467,385,82.44,82,17.56,02006
2,7,296,202,68.24,94,31.76,02007
2,8,343,284,82.8,59,17.2,02008
2,9,283,200,70.67,83,29.33,02009
2,10,158,123,77.85,35,22.15,02010
2,11,334,261,78.14,73,21.86,02011
2,12,465,376,80.86,89,19.14,02012
2,13,267,197,73.78,70,26.22,02013
2,14,307,245,79.8,62,20.2,02014
2,15,164,123,75.0,41,25.0,02015
2,16,507,424,83.63,83,16.37,02016
2,17,211,143,67.77,68,32.23,02017
2,18,262,229,87.4,33,12.6,02018
2,19,409,323,78.97,86,21.03,02019
2,20,264,199,75.38,65,24.62,02020
2,21,187,152,81.28,35,18.72,02021
2,22,356,275,77.25,81,22.75,02022
2,23,213,151,70.89,62,29.11,02023
2,24,343,260,75.8,83,24.2,02024
2,25,391,283,72.38,108,27.62,02025
2,26,236,164,69.49,72,30.51,02026
2,27,139,106,76.26,33,23.74,02027
