ward,precinct,registered,ballots,turnout,precinct_id
1,1,690,138,20.0,01001
1,2,678,96,14.16,01002
1,3,530,57,10.75,01003
1,4,639,97,15.18,01004
1,5,697,79,11.33,01005
1,6,558,119,21.33,01006
1,7,660,110,16.67,01007
1,8,658,87,13.22,01008
1,9,531,130,24.48,01009
1,10,682,93,13.64,01010
1,11,594,82,13.8,01011
1,12,665,97,14.59,01012
1,13,709,155,21.86,01013
1,14,572,122,21.33,01014
1,15,576,115,19.97,01015
1,16,340,86,25.29,01016
1,17,546,73,13.37,01017
1,18,521,103,19.77,01018
1,19,468,119,25.43,01019
1,20,601,199,33.11,01020
1,21,521,89,17.08,01021
1,22,565,144,25.49,01022
1,23,545,112,20.55,01023
1,24,708,193,27.26,01024
1,25,550,78,14.18,01025
1,26,517,71,13.73,01026
1,27,533,77,14.45,01027
1,28,546,92,16.85,01028
1,29,626,107,17.09,01029
1,30,806,202,25.06,01030
1,31,782,71,9.08,01031
1,32,672,163,24.26,01032
1,33,609,123,20.2,01033
1,34,529,67,12.67,01034
1,35,447,64,14.32,01035
1,36,597,88,14.74,01036
1,37,597,76,12.73,01037
1,38,434,72,16.59,01038
1,39,687,171,24.89,01039
1,40,346,67,19.36,01040
1,41,566,128,22.61,01041
1,42,478,95,19.87,01042
1,43,596,99,16.61,01043
1,44,544,99,18.2,01044
1,45,680,120,17.65,01045
1,46,673,121,17.98,01046
1,47,605,76,12.56,01047
1,48,377,104,27.59,01048
1,49,415,43,10.36,01049
1,50,514,82,15.95,01050
2,1,871,276,31.69,02001
2,2,27,2,7.41,02002
2,3,923,174,18.85,02003
2,4,599,166,27.71,02004
2,5,396,99,25.0,02005
2,6,857,160,18.67,02006
2,7,586,254,43.34,02007
2,8,755,306,40.53,02008
2,9,442,161,36.43,02009
2,10,162,34,20.99,02010
2,11,249,144,57.83,02011
2,12,935,205,21.93,02012
2,13,508,191,37.6,02013
2,14,586,291,49.66,02014
2,15,120,35,29.17,02015
2,16,980,237,24.18,02016
2,17,638,159,24.92,02017
2,18,541,267,49.35,02018
2,19,681,267,39.21,02019
2,20,547,263,48.08,02020
2,21,556,309,55.58,02021
2,22,758,400,52.77,02022
2,23,411,138,33.58,02023
2,24,354,107,30.23,02024
2,25,376,102,27.13,02025
2,26,1114,430,38.6,02026
2,27,550,201,36.55,02027
2,28,454,80,17.62,02028
2,29,217,80,36.87,02029
2,30,468,46,9.83,02030
2,31,561,262,46.7,02031
2,32,382,77,20.16,02032
2,33,681,123,18.06,02033
2,34,534,254,47.57,02034
2,35,705,89,12.62,02035
2,36,307,134,43.65,02036
2,37,720,292,40.56,02037
2,38,566,209,36.93,02038
2,39,698,191,27.36,02039
2,40,859,324,37.72,02040
2,41,398,87,21.86,02041
2,42,331,62,18.73,02042
2,43,678,349,51.47,02043
2,44,388,177,45.62,02044
2,45,735,173,23.54,02045
2,46,653,323,49.46,02046
2,47,506,150,29.64,02047
2,48,549,140,25.5,02048
2,49,1084,210,19.37,02049
2,50,477,153,32.08,02050
2,51,570,170,29.82,02051
2,52,800,221,27.63,02052
2,53,310,52,16.77,02053
2,54,716,270,37.71,02054
2,55,148,60,40.54,02055
2,56,557,188,33.75,02056
2,57,325,175,53.85,02057
2,58,500,118,23.6,02058
2,59,449,270,60.13,02059
2,60,1144,508,44.41,02060
3,1,551,206,37.39,03001
3,2,543,299,55.06,03002
3,3,443,178,40.18,03003
3,4,377,164,43.5,03004
3,5,510,206,40.39,03005
3,6,612,99,16.18,03006
3,7,446,240,53.81,03007
3,8,159,32,20.13,03008
3,9,407,182,44.72,03009
3,10,317,83,26.18,03010
3,11,534,214,40.07,03011
3,12,547,195,35.65,03012
3,13,486,156,32.1,03013
3,14,251,105,41.83,03014
3,15,645,211,32.71,03015
3,16,384,181,47.14,03016
3,17,370,135,36.49,03017
3,18,323,113,34.98,03018
3,19,94,7,7.45,03019
3,20,392,158,40.31,03020
3,21,375,97,25.87,03021
3,22,346,130,37.57,03022
3,23,145,27,18.62,03023
3,24,496,214,43.15,03024
3,25,433,132,30.48,03025
3,26,618,159,25.73,03026
3,27,557,166,29.8,03027
3,28,481,76,15.8,03028
3,29,381,160,41.99,03029
3,30,397,165,41.56,03030
3,31,626,275,43.93,03031
3,32,445,155,34.83,03032
3,33,753,246,32.67,03033
3,34,330,163,49.39,03034
3,35,481,194,40.33,03035
3,36,297,80,26.94,03036
3,37,242,77,31.82,03037
3,38,524,269,51.34,03038
3,39,477,265,55.56,03039
3,40,412,148,35.92,03040
3,41,648,177,27.31,03041
3,42,472,128,27.12,03042
3,43,340,79,23.24,03043
3,44,305,62,20.33,03044
3,45,524,213,40.65,03045
3,46,336,60,17.86,03046
3,47,412,129,31.31,03047
3,48,471,153,32.48,03048
3,49,172,50,29.07,03049
3,50,486,183,37.65,03050
3,51,277,58,20.94,03051
3,52,322,75,23.29,03052
3,53,642,147,22.9,03053
3,54,1020,371,36.37,03054
4,1,454,157,34.58,04001
4,2,503,257,51.09,04002
4,3,735,254,34.56,04003
4,4,721,248,34.4,04004
4,5,607,249,41.02,04005
4,6,199,95,47.74,04006
4,7,663,218,32.88,04007
4,8,617,233,37.76,04008
4,9,797,411,51.57,04009
4,10,640,177,27.66,04010
4,11,582,191,32.82,04011
4,12,383,116,30.29,04012
4,13,434,160,36.87,04013
4,14,535,144,26.92,04014
4,15,408,140,34.31,04015
4,16,776,237,30.54,04016
4,17,523,217,41.49,04017
4,18,666,202,30.33,04018
4,19,700,225,32.14,04019
4,20,324,50,15.43,04020
4,21,640,231,36.09,04021
4,22,651,257,39.48,04022
4,23,438,143,32.65,04023
4,24,678,230,33.92,04024
4,25,521,244,46.83,04025
4,26,634,224,35.33,04026
4,27,475,182,38.32,04027
4,28,400,126,31.5,04028
4,29,417,189,45.32,04029
4,30,343,55,16.03,04030
4,31,222,114,51.35,04031
4,32,585,183,31.28,04032
4,33,335,133,39.7,04033
4,34,431,149,34.57,04034
4,35,485,131,27.01,04035
4,36,365,106,29.04,04036
4,37,435,86,19.77,04037
4,38,734,283,38.56,04038
4,39,419,133,31.74,04039
4,40,629,191,30.37,04040
4,41,325,76,23.38,04041
4,42,541,260,48.06,04042
4,43,378,113,29.89,04043
4,44,400,121,30.25,04044
4,45,683,393,57.54,04045
4,46,457,148,32.39,04046
4,47,919,208,22.63,04047
4,48,645,264,40.93,04048
4,49,513,184,35.87,04049
4,50,538,196,36.43,04050
4,51,486,238,48.97,04051
4,52,691,262,37.92,04052
4,53,438,195,44.52,04053
4,54,370,100,27.03,04054
4,55,364,115,31.59,04055
5,1,640,204,31.88,05001
5,2,643,179,27.84,05002
5,3,346,93,26.88,05003
5,4,387,137,35.4,05004
5,5,575,178,30.96,05005
5,6,712,220,30.9,05006
5,7,605,204,33.72,05007
5,8,643,162,25.19,05008
5,9,557,170,30.52,05009
5,10,606,200,33.0,05010
5,11,551,154,27.95,05011
5,12,520,144,27.69,05012
5,13,539,151,28.01,05013
5,14,672,217,32.29,05014
5,15,572,146,25.52,05015
5,16,549,152,27.69,05016
5,17,663,231,34.84,05017
5,18,579,200,34.54,05018
5,19,377,96,25.46,05019
5,20,457,91,19.91,05020
5,21,643,207,32.19,05021
5,22,478,204,42.68,05022
5,23,599,123,20.53,05023
5,24,355,211,59.44,05024
5,25,705,167,23.69,05025
5,26,622,206,33.12,05026
5,27,860,147,17.09,05027
5,28,561,224,39.93,05028
5,29,555,202,36.4,05029
5,30,474,126,26.58,05030
5,31,543,157,28.91,05031
5,32,669,328,49.03,05032
5,33,326,167,51.23,05033
5,34,622,198,31.83,05034
5,35,438,154,35.16,05035
5,36,463,103,22.25,05036
5,37,422,138,32.7,05037
5,38,474,216,45.57,05038
5,39,617,170,27.55,05039
5,40,674,171,25.37,05040
5,41,458,134,29.26,05041
5,42,620,216,34.84,05042
5,43,550,213,38.73,05043
5,44,643,233,36.24,05044
5,45,393,112,28.5,05045
5,46,586,166,28.33,05046
5,47,495,148,29.9,05047
5,48,320,115,35.94,05048
5,49,136,43,31.62,05049
5,50,623,173,27.77,05050
5,51,464,123,26.51,05051
5,52,175,20,11.43,05052
5,53,496,217,43.75,05053
5,54,737,294,39.89,05054
5,55,476,173,36.34,05055
6,1,611,272,44.52,06001
6,2,619,262,42.33,06002
6,3,612,254,41.5,06003
6,4,546,178,32.6,06004
6,5,487,118,24.23,06005
6,6,454,194,42.73,06006
6,7,701,235,33.52,06007
6,8,608,270,44.41,06008
6,9,584,230,39.38,06009
6,10,614,353,57.49,06010
6,11,548,203,37.04,06011
6,12,668,160,23.95,06012
6,13,648,196,30.25,06013
6,14,727,201,27.65,06014
6,15,768,142,18.49,06015
6,16,656,244,37.2,06016
6,17,619,274,44.26,06017
6,18,601,113,18.8,06018
6,19,668,244,36.53,06019
6,20,639,219,34.27,06020
6,21,529,210,39.7,06021
6,22,588,202,34.35,06022
6,23,540,175,32.41,06023
6,24,635,216,34.02,06024
6,25,468,145,30.98,06025
6,26,717,254,35.43,06026
6,27,746,301,40.35,06027
6,28,866,391,45.15,06028
6,29,593,278,46.88,06029
6,30,628,173,27.55,06030
6,31,660,276,41.82,06031
6,32,680,220,32.35,06032
6,33,751,252,33.56,06033
6,34,558,188,33.69,06034
6,35,605,223,36.86,06035
6,36,467,112,23.98,06036
6,37,613,271,44.21,06037
6,38,727,213,29.3,06038
6,39,606,182,30.03,06039
6,40,462,102,22.08,06040
6,41,589,248,42.11,06041
6,42,502,90,17.93,06042
6,43,659,252,38.24,06043
6,44,606,213,35.15,06044
6,45,462,171,37.01,06045
6,46,486,206,42.39,06046
6,47,597,245,41.04,06047
6,48,622,192,30.87,06048
6,49,735,220,29.93,06049
6,50,594,250,42.09,06050
6,51,440,154,35.0,06051
6,52,520,139,26.73,06052
6,53,528,199,37.69,06053
6,54,597,200,33.5,06054
6,55,565,188,33.27,06055
6,56,482,174,36.1,06056
6,57,397,116,29.22,06057
6,58,549,264,48.09,06058
6,59,527,186,35.29,06059
6,60,402,152,37.81,06060
6,61,407,110,27.03,06061
6,62,610,191,31.31,06062
6,63,495,182,36.77,06063
6,64,603,262,43.45,06064
7,1,527,277,52.56,07001
7,2,868,262,30.18,07002
7,3,494,162,32.79,07003
7,4,693,168,24.24,07004
7,5,658,180,27.36,07005
7,6,626,182,29.07,07006
7,7,490,148,30.2,07007
7,8,302,83,27.48,07008
7,9,477,189,39.62,07009
7,10,488,147,30.12,07010
7,11,500,242,48.4,07011
7,12,457,163,35.67,07012
7,13,458,149,32.53,07013
7,14,624,220,35.26,07014
7,15,385,126,32.73,07015
7,16,530,138,26.04,07016
7,17,446,135,30.27,07017
7,18,498,136,27.31,07018
7,19,872,333,38.19,07019
7,20,414,101,24.4,07020
7,21,685,212,30.95,07021
7,22,486,156,32.1,07022
7,23,425,165,38.82,07023
7,24,501,205,40.92,07024
7,25,618,260,42.07,07025
7,26,786,297,37.79,07026
7,27,677,334,49.34,07027
7,28,712,220,30.9,07028
7,29,254,135,53.15,07029
7,30,501,256,51.1,07030
7,31,476,209,43.91,07031
7,32,641,191,29.8,07032
7,33,387,192,49.61,07033
7,34,496,200,40.32,07034
7,35,298,119,39.93,07035
7,36,640,255,39.84,07036
7,37,258,96,37.21,07037
7,38,428,157,36.68,07038
7,39,477,173,36.27,07039
7,40,642,223,34.74,07040
7,41,394,164,41.62,07041
7,42,899,316,35.15,07042
7,43,623,224,35.96,07043
7,44,854,273,31.97,07044
7,45,595,324,54.45,07045
7,46,235,138,58.72,07046
7,47,454,185,40.75,07047
7,48,278,90,32.37,07048
7,49,293,110,37.54,07049
7,50,300,150,50.0,07050
7,51,430,189,43.95,07051
7,52,487,187,38.4,07052
7,53,388,176,45.36,07053
7,54,305,80,26.23,07054
7,55,450,193,42.89,07055
7,56,478,175,36.61,07056
7,57,392,162,41.33,07057
7,58,507,270,53.25,07058
7,59,362,114,31.49,07059
7,60,371,136,36.66,07060
7,61,427,185,43.33,07061
7,62,435,176,40.46,07062
7,63,438,174,39.73,07063
7,64,417,200,47.96,07064
7,65,564,188,33.33,07065
8,1,529,242,45.75,08001
8,2,272,110,40.44,08002
8,3,557,292,52.42,08003
8,4,464,231,49.78,08004
8,5,531,294,55.37,08005
8,6,618,232,37.54,08006
8,7,453,173,38.19,08007
8,8,522,266,50.96,08008
8,9,613,298,48.61,08009
8,10,623,297,47.67,08010
8,11,567,199,35.1,08011
8,12,560,199,35.54,08012
8,13,431,169,39.21,08013
8,14,614,134,21.82,08014
8,15,473,180,38.05,08015
8,16,494,251,50.81,08016
8,17,441,204,46.26,08017
8,18,453,121,26.71,08018
8,19,659,274,41.58,08019
8,20,466,167,35.84,08020
8,21,422,176,41.71,08021
8,22,509,185,36.35,08022
8,23,528,187,35.42,08023
8,24,581,235,40.45,08024
8,25,589,202,34.3,08025
8,26,461,169,36.66,08026
8,27,609,260,42.69,08027
8,28,447,186,41.61,08028
8,29,636,231,36.32,08029
8,30,481,201,41.79,08030
8,31,511,150,29.35,08031
8,32,815,307,37.67,08032
8,33,537,218,40.6,08033
8,34,732,244,33.33,08034
8,35,635,254,40.0,08035
8,36,598,198,33.11,08036
8,37,735,201,27.35,08037
8,38,634,199,31.39,08038
8,39,602,231,38.37,08039
8,40,566,184,32.51,08040
8,41,480,169,35.21,08041
8,42,519,222,42.77,08042
8,43,599,147,24.54,08043
8,44,385,146,37.92,08044
8,45,511,142,27.79,08045
8,46,490,190,38.78,08046
8,47,543,226,41.62,08047
8,48,515,173,33.59,08048
8,49,688,256,37.21,08049
8,50,542,216,39.85,08050
8,51,669,257,38.42,08051
8,52,520,231,44.42,08052
8,53,616,259,42.05,08053
8,54,680,226,33.24,08054
8,55,707,168,23.76,08055
8,56,685,234,34.16,08056
8,57,520,178,34.23,08057
8,58,517,217,41.97,08058
8,59,463,140,30.24,08059
8,60,509,178,34.97,08060
8,61,460,199,43.26,08061
8,62,441,194,43.99,08062
8,63,609,233,38.26,08063
8,64,562,169,30.07,08064
8,65,349,144,41.26,08065
8,66,799,290,36.3,08066
8,67,332,103,31.02,08067
8,68,498,108,21.69,08068
8,69,495,140,28.28,08069
8,70,824,238,28.88,08070
9,1,699,243,34.76,09001
9,2,757,252,33.29,09002
9,3,529,90,17.01,09003
9,4,591,190,32.15,09004
