ward,precinct,registered,ballots,turnout,precinct_id
1,1,590,164,27.8,01001
1,2,938,194,20.68,01002
1,3,583,122,20.93,01003
1,4,546,169,30.95,01004
1,5,747,151,20.21,01005
1,6,432,146,33.8,01006
1,7,801,247,30.84,01007
1,8,457,191,41.79,01008
1,9,722,288,39.89,01009
1,10,714,187,26.19,01010
1,11,577,137,23.74,01011
1,12,907,292,32.19,01012
1,13,622,289,46.46,01013
1,14,720,216,30.0,01014
1,15,695,260,37.41,01015
1,16,597,169,28.31,01016
1,17,551,165,29.95,01017
1,18,934,307,32.87,01018
1,19,764,240,31.41,01019
1,20,657,234,35.62,01020
1,21,906,243,26.82,01021
1,22,727,130,17.88,01022
1,23,881,337,38.25,01023
1,24,676,190,28.11,01024
1,25,985,268,27.21,01025
1,26,1106,383,34.63,01026
1,27,780,180,23.08,01027
1,28,197,60,30.46,01028
1,29,905,320,35.36,01029
1,30,759,252,33.2,01030
1,31,238,54,22.69,01031
1,32,605,304,50.25,01032
1,33,773,306,39.59,01033
1,34,113,25,22.12,01034
1,35,128,48,37.5,01035
1,36,611,181,29.62,01036
2,1,591,122,20.64,02001
2,2,506,316,62.45,02002
2,3,640,141,22.03,02003
2,4,145,56,38.62,02004
2,5,577,91,15.77,02005
2,6,382,121,31.68,02006
2,7,547,249,45.52,02007
2,8,499,202,40.48,02008
2,9,487,118,24.23,02009
2,10,680,107,15.74,02010
2,11,774,338,43.67,02011
2,12,604,316,52.32,02012
2,13,556,305,54.86,02013
2,14,308,178,57.79,02014
2,15,347,58,16.71,02015
2,16,445,132,29.66,02016
2,17,474,152,32.07,02017
2,18,669,329,49.18,02018
2,19,400,98,24.5,02019
2,20,426,284,66.67,02020
2,21,470,223,47.45,02021
2,22,783,267,34.1,02022
2,23,500,141,28.2,02023
2,24,556,187,33.63,02024
2,25,290,65,22.41,02025
2,26,455,158,34.73,02026
2,27,74,59,79.73,02027
2,28,592,200,33.78,02028
2,29,487,150,30.8,02029
2,30,633,164,25.91,02030
2,31,493,217,44.02,02031
2,32,431,161,37.35,02032
2,33,459,292,63.62,02033
2,34,571,246,43.08,02034
2,35,787,31,3.94,02035
2,36,539,162,30.06,02036
2,37,583,106,18.18,02037
2,38,487,183,37.58,02038
2,39,796,177,22.24,02039
2,40,704,158,22.44,02040
2,41,429,81,18.88,02041
2,42,300,44,14.67,02042
2,43,580,216,37.24,02043
2,44,745,247,33.15,02044
2,45,191,97,50.79,02045
2,46,725,343,47.31,02046
2,47,214,125,58.41,02047
2,48,398,223,56.03,02048
2,49,325,61,18.77,02049
2,50,370,102,27.57,02050
2,51,470,145,30.85,02051
2,52,488,132,27.05,02052
2,53,418,101,24.16,02053
2,54,619,180,29.08,02054
3,1,715,240,33.57,03001
3,2,568,296,52.11,03002
3,3,504,67,13.29,03003
3,4,582,90,15.46,03004
3,5,543,86,15.84,03005
3,6,430,62,14.42,03006
3,7,213,35,16.43,03007
3,8,475,95,20.0,03008
3,9,534,153,28.65,03009
3,10,724,194,26.8,03010
3,11,341,96,28.15,03011
3,12,521,136,26.1,03012
3,13,357,34,9.52,03013
3,14,393,119,30.28,03014
3,15,504,143,28.37,03015
3,16,675,225,33.33,03016
3,17,535,137,25.61,03017
3,18,350,119,34.0,03018
3,19,484,79,16.32,03019
3,20,363,52,14.33,03020
3,21,432,98,22.69,03021
3,22,354,126,35.59,03022
3,23,419,58,13.84,03023
3,24,596,216,36.24,03024
3,25,261,44,16.86,03025
3,26,300,99,33.0,03026
3,27,328,42,12.8,03027
3,28,435,191,43.91,03028
3,29,14,19,135.71,03029
3,30,513,176,34.31,03030
3,31,453,171,37.75,03031
3,32,580,191,32.93,03032
3,33,546,148,27.11,03033
3,34,164,45,27.44,03034
3,35,449,141,31.4,03035
3,36,375,54,14.4,03036
3,37,513,141,27.49,03037
3,38,469,251,53.52,03038
3,39,531,365,68.74,03039
3,40,464,153,32.97,03040
