ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,148,94,63.51,54,36.49,01001
1,2,187,119,63.64,68,36.36,01002
1,3,124,79,63.71,45,36.29,01003
1,4,145,99,68.28,46,31.72,01004
1,5,141,90,63.83,51,36.17,01005
1,6,143,87,60.84,56,39.16,01006
1,7,179,127,70.95,52,29.05,01007
1,8,129,80,62.02,49,37.98,01008
1,9,152,85,55.92,67,44.08,01009
1,10,128,68,53.13,60,46.88,01010
1,11,175,110,62.86,65,37.14,01011
1,12,132,81,61.36,51,38.64,01012
1,13,136,90,66.18,46,33.82,01013
1,14,184,120,65.22,64,34.78,01014
1,15,83,53,63.86,30,36.14,01015
1,16,56,39,69.64,17,30.36,01016
1,17,146,78,53.42,68,46.58,01017
1,18,109,69,63.3,40,36.7,01018
1,19,186,119,63.98,67,36.02,01019
1,20,101,63,62.38,38,37.62,01020
1,21,219,144,65.75,75,34.25,01021
1,22,130,98,75.38,32,24.62,01022
1,23,161,112,69.57,49,30.43,01023
1,24,190,110,57.89,80,42.11,01024
1,25,118,67,56.78,51,43.22,01025
1,26,155,104,67.1,51,32.9,01026
1,27,131,88,67.18,43,32.82,01027
1,28,153,102,66.67,51,33.33,01028
1,29,101,63,62.38,38,37.62,01029
1,30,178,128,71.91,50,28.09,01030
1,31,125,62,49.6,63,50.4,01031
1,32,90,66,73.33,24,26.67,01032
1,33,158,95,60.13,63,39.87,01033
1,34,79,55,69.62,24,30.38,01034
1,35,95,61,64.21,34,35.79,01035
1,36,217,143,65.9,74,34.1,01036
1,37,162,105,64.81,57,35.19,01037
1,38,71,44,61.97,27,38.03,01038
1,39,187,105,56.15,82,43.85,01039
2,1,220,123,55.91,97,44.09,02001
2,2,7,3,42.86,4,57.14,02002
2,3,107,76,71.03,31,28.97,02003
2,4,79,64,81.01,15,18.99,02004
2,5,80,60,75.0,20,25.0,02005
2,6,117,73,62.39,44,37.61,02006
2,7,177,134,75.71,43,24.29,02007
2,8,206,111,53.88,95,46.12,02008
2,9,108,76,70.37,32,29.63,02009
2,10,67,43,64.18,24,35.82,02010
2,11,99,42,42.42,57,57.58,02011
2,12,156,83,53.21,73,46.79,02012
2,13,124,82,66.13,42,33.87,02013
2,14,233,148,63.52,85,36.48,02014
2,15,47,29,61.7,18,38.3,02015
2,16,133,96,72.18,37,27.82,02016
2,17,117,85,72.65,32,27.35,02017
2,18,336,199,59.23,137,40.77,02018
2,19,76,55,72.37,21,27.63,02019
2,20,130,100,76.92,30,23.08,02020
2,21,149,112,75.17,37,24.83,02021
2,22,293,150,51.19,143,48.81,02022
2,23,85,59,69.41,26,30.59,02023
2,24,76,53,69.74,23,30.26,02024
2,25,112,72,64.29,40,35.71,02025
2,26,152,110,72.37,42,27.63,02026
2,27,75,52,69.33,23,30.67,02027
2,28,95,66,69.47,29,30.53,02028
2,29,52,35,67.31,17,32.69,02029
2,30,80,56,70.0,24,30.0,02030
2,31,169,115,68.05,54,31.95,02031
2,32,64,47,73.44,17,26.56,02032
2,33,108,79,73.15,29,26.85,02033
2,34,92,72,78.26,20,21.74,02034
2,35,60,41,68.33,19,31.67,02035
