ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,149,118,79.19,31,20.81,01001
1,2,186,151,81.18,35,18.82,01002
1,3,124,102,82.26,22,17.74,01003
1,4,150,122,81.33,28,18.67,01004
1,5,152,121,79.61,31,20.39,01005
1,6,136,107,78.68,29,21.32,01006
1,7,188,154,81.91,34,18.09,01007
1,8,125,97,77.6,28,22.4,01008
1,9,153,105,68.63,48,31.37,01009
1,10,128,93,72.66,35,27.34,01010
1,11,178,134,75.28,44,24.72,01011
1,12,142,113,79.58,29,20.42,01012
1,13,132,94,71.21,38,28.79,01013
1,14,180,150,83.33,30,16.67,01014
1,15,74,50,67.57,24,32.43,01015
1,16,70,51,72.86,19,27.14,01016
1,17,152,114,75.0,38,25.0,01017
1,18,104,74,71.15,30,28.85,01018
1,19,181,143,79.01,38,20.99,01019
1,20,97,69,71.13,28,28.87,01020
1,21,224,174,77.68,50,22.32,01021
1,22,129,102,79.07,27,20.93,01022
1,23,160,131,81.88,29,18.13,01023
1,24,190,139,73.16,51,26.84,01024
1,25,117,89,76.07,28,23.93,01025
1,26,161,126,78.26,35,21.74,01026
1,27,136,100,73.53,36,26.47,01027
1,28,154,109,70.78,45,29.22,01028
1,29,111,86,77.48,25,22.52,01029
1,30,173,139,80.35,34,19.65,01030
1,31,130,97,74.62,33,25.38,01031
1,32,97,75,77.32,22,22.68,01032
1,33,155,124,80.0,31,20.0,01033
1,34,87,65,74.71,22,25.29,01034
1,35,97,75,77.32,22,22.68,01035
1,36,212,168,79.25,44,20.75,01036
1,37,156,119,76.28,37,23.72,01037
1,38,73,57,78.08,16,21.92,01038
1,39,186,133,71.51,53,28.49,01039
2,1,238,185,77.73,53,22.27,02001
2,2,7,5,71.43,2,28.57,02002
2,3,112,85,75.89,27,24.11,02003
2,4,87,66,75.86,21,24.14,02004
2,5,85,67,78.82,18,21.18,02005
2,6,121,96,79.34,25,20.66,02006
2,7,194,155,79.9,39,20.1,02007
2,8,209,172,82.3,37,17.7,02008
2,9,114,85,74.56,29,25.44,02009
2,10,76,51,67.11,25,32.89,02010
2,11,100,82,82.0,18,18.0,02011
2,12,159,119,74.84,40,25.16,02012
2,13,126,102,80.95,24,19.05,02013
2,14,256,194,75.78,62,24.22,02014
2,15,53,40,75.47,13,24.53,02015
2,16,132,101,76.52,31,23.48,02016
2,17,130,99,76.15,31,23.85,02017
2,18,332,262,78.92,70,21.08,02018
2,19,85,55,64.71,30,35.29,02019
2,20,128,98,76.56,30,23.44,02020
2,21,167,144,86.23,23,13.77,02021
2,22,314,254,80.89,60,19.11,02022
2,23,89,62,69.66,27,30.34,02023
2,24,81,65,80.25,16,19.75,02024
2,25,116,87,75.0,29,25.0,02025
2,26,157,126,80.25,31,19.75,02026
2,27,79,66,83.54,13,16.46,02027
2,28,96,82,85.42,14,14.58,02028
2,29,61,52,85.25,9,14.75,02029
2,30,86,65,75.58,21,24.42,02030
2,31,165,133,80.61,32,19.39,02031
2,32,71,53,74.65,18,25.35,02032
2,33,119,90,75.63,29,24.37,02033
2,34,101,84,83.17,17,16.83,02034
2,35,64,50,78.13,14,21.88,02035
2,36,60,47,78.33,13,21.67,02036
2,37,185,156,84.32,29,15.68,02037
2,38,138,102,73.91,36,26.09,02038
2,39,128,93,72.66,35,27.34,02039
2,40,183,160,87.43,23,12.57,02040
2,41,106,74,69.81,32,30.19,02041
2,42,45,40,88.89,5,11.11,02042
2,43,255,204,80.0,51,20.0,02043
2,44,79,67,84.81,12,15.19,02044
2,45,122,89,72.95,33,27.05,02045
2,46,211,163,77.25,48,22.75,02046
2,47,128,100,78.13,28,21.88,02047
2,48,97,77,79.38,20,20.62,02048
2,49,150,123,82.0,27,18.0,02049
2,50,117,90,76.92,27,23.08,02050
2,51,123,90,73.17,33,26.83,02051
2,52,150,112,74.67,38,25.33,02052
2,53,69,46,66.67,23,33.33,02053
2,54,240,190,79.17,50,20.83,02054
2,55,49,40,81.63,9,18.37,02055
2,56,130,105,80.77,25,19.23,02056
2,57,66,52,78.79,14,21.21,02057
2,58,82,63,76.83,19,23.17,02058
2,59,193,158,81.87,35,18.13,02059
3,1,97,72,74.23,25,25.77,03001
3,2,193,153,79.27,40,20.73,03002
3,3,138,110,79.71,28,20.29,03003
3,4,64,48,75.0,16,25.0,03004
3,5,58,47,81.03,11,18.97,03005
3,6,125,95,76.0,30,24.0,03006
3,7,89,66,74.16,23,25.84,03007
3,8,41,31,75.61,10,24.39,03008
3,9,64,50,78.13,14,21.88,03009
3,10,64,47,73.44,17,26.56,03010
3,11,70,47,67.14,23,32.86,03011
3,12,134,97,72.39,37,27.61,03012
3,13,108,75,69.44,33,30.56,03013
3,14,42,27,64.29,15,35.71,03014
3,15,131,97,74.05,34,25.95,03015
3,16,229,165,72.05,64,27.95,03016
3,17,61,40,65.57,21,34.43,03017
3,18,72,55,76.39,17,23.61,03018
3,19,41,31,75.61,10,24.39,03019
3,20,40,24,60.0,16,40.0,03020
3,21,77,55,71.43,22,28.57,03021
3,22,91,72,79.12,19,20.88,03022
3,23,34,21,61.76,13,38.24,03023
3,24,80,59,73.75,21,26.25,03024
3,25,29,19,65.52,10,34.48,03025
3,26,88,70,79.55,18,20.45,03026
3,27,9,7,77.78,2,22.22,03027
3,28,88,60,68.18,28,31.82,03028
3,29,148,103,69.59,45,30.41,03029
3,30,92,68,73.91,24,26.09,03030
3,31,144,109,75.69,35,24.31,03031
3,32,86,67,77.91,19,22.09,03032
3,33,150,106,70.67,44,29.33,03033
3,34,81,54,66.67,27,33.33,03034
3,35,107,81,75.7,26,24.3,03035
3,36,86,65,75.58,21,24.42,03036
3,37,81,56,69.14,25,30.86,03037
3,38,20,17,85.0,3,15.0,03038
3,39,108,90,83.33,18,16.67,03039
3,40,107,85,79.44,22,20.56,03040
3,41,107,78,72.9,29,27.1,03041
3,42,92,75,81.52,17,18.48,03042
3,43,44,41,93.18,3,6.82,03043
3,44,61,45,73.77,16,26.23,03044
3,45,88,60,68.18,28,31.82,03045
3,46,99,83,83.84,16,16.16,03046
3,47,81,67,82.72,14,17.28,03047
3,48,96,68,70.83,28,29.17,03048
3,49,29,23,79.31,6,20.69,03049
3,50,54,48,88.89,6,11.11,03050
3,51,40,31,77.5,9,22.5,03051
3,52,54,48,88.89,6,11.11,03052
3,53,84,70,83.33,14,16.67,03053
3,54,135,115,85.19,20,14.81,03054
3,55,97,70,72.16,27,27.84,03055
3,56,98,68,69.39,30,30.61,03056
3,57,149,115,77.18,34,22.82,03057
3,58,48,34,70.83,14,29.17,03058
3,59,67,55,82.09,12,17.91,03059
3,60,121,96,79.34,25,20.66,03060
3,61,113,88,77.88,25,22.12,03061
3,62,84,64,76.19,20,23.81,03062
3,63,99,73,73.74,26,26.26,03063
4,1,185,163,88.11,22,11.89,04001
4,2,201,155,77.11,46,22.89,04002
4,3,260,213,81.92,47,18.08,04003
4,4,208,163,78.37,45,21.63,04004
4,5,191,145,75.92,46,24.08,04005
4,6,83,63,75.9,20,24.1,04006
4,7,135,97,71.85,38,28.15,04007
4,8,149,118,79.19,31,20.81,04008
