ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,162,129,79.63,33,20.37,01001
1,2,151,128,84.77,23,15.23,01002
1,3,118,92,77.97,26,22.03,01003
1,4,146,114,78.08,32,21.92,01004
1,5,145,119,82.07,26,17.93,01005
1,6,140,102,72.86,38,27.14,01006
1,7,145,115,79.31,30,20.69,01007
1,8,147,116,78.91,31,21.09,01008
1,9,151,112,74.17,39,25.83,01009
1,10,164,129,78.66,35,21.34,01010
1,11,128,107,83.59,21,16.41,01011
1,12,190,156,82.11,34,17.89,01012
1,13,205,150,73.17,55,26.83,01013
1,14,161,124,77.02,37,22.98,01014
1,15,110,74,67.27,36,32.73,01015
1,16,48,36,75.0,12,25.0,01016
1,17,83,72,86.75,11,13.25,01017
1,18,111,76,68.47,35,31.53,01018
1,19,98,69,70.41,29,29.59,01019
1,20,141,99,70.21,42,29.79,01020
1,21,111,85,76.58,26,23.42,01021
1,22,104,74,71.15,30,28.85,01022
1,23,132,98,74.24,34,25.76,01023
1,24,215,163,75.81,52,24.19,01024
1,25,91,73,80.22,18,19.78,01025
1,26,162,122,75.31,40,24.69,01026
1,27,107,76,71.03,31,28.97,01027
1,28,78,52,66.67,26,33.33,01028
1,29,156,111,71.15,45,28.85,01029
1,30,209,157,75.12,52,24.88,01030
1,31,191,139,72.77,52,27.23,01031
1,32,107,75,70.09,32,29.91,01032
1,33,151,104,68.87,47,31.13,01033
1,34,118,85,72.03,33,27.97,01034
1,35,142,114,80.28,28,19.72,01035
1,36,157,126,80.25,31,19.75,01036
1,37,104,79,75.96,25,24.04,01037
1,38,96,75,78.13,21,21.88,01038
1,39,150,110,73.33,40,26.67,01039
1,40,87,71,81.61,16,18.39,01040
1,41,123,93,75.61,30,24.39,01041
1,42,112,95,84.82,17,15.18,01042
1,43,136,102,75.0,34,25.0,01043
1,44,123,103,83.74,20,16.26,01044
1,45,133,106,79.7,27,20.3,01045
1,46,164,123,75.0,41,25.0,01046
1,47,136,110,80.88,26,19.12,01047
1,48,78,59,75.64,19,24.36,01048
1,49,77,58,75.32,19,24.68,01049
1,50,104,77,74.04,27,25.96,01050
2,1,445,346,77.75,99,22.25,02001
2,2,65,52,80.0,13,20.0,02002
2,3,233,173,74.25,60,25.75,02003
2,4,140,99,70.71,41,29.29,02004
2,5,180,133,73.89,47,26.11,02005
2,6,331,249,75.23,82,24.77,02006
2,7,246,186,75.61,60,24.39,02007
2,8,275,223,81.09,52,18.91,02008
2,9,191,138,72.25,53,27.75,02009
2,10,106,86,81.13,20,18.87,02010
2,11,298,245,82.21,53,17.79,02011
2,12,322,232,72.05,90,27.95,02012
2,13,190,138,72.63,52,27.37,02013
2,14,270,201,74.44,69,25.56,02014
2,15,114,87,76.32,27,23.68,02015
2,16,310,238,76.77,72,23.23,02016
2,17,163,119,73.01,44,26.99,02017
2,18,229,188,82.1,41,17.9,02018
2,19,368,277,75.27,91,24.73,02019
2,20,267,218,81.65,49,18.35,02020
2,21,188,148,78.72,40,21.28,02021
2,22,309,248,80.26,61,19.74,02022
2,23,135,90,66.67,45,33.33,02023
2,24,134,105,78.36,29,21.64,02024
2,25,264,205,77.65,59,22.35,02025
2,26,208,150,72.12,58,27.88,02026
2,27,152,113,74.34,39,25.66,02027
2,28,145,115,79.31,30,20.69,02028
2,29,104,83,79.81,21,20.19,02029
2,30,189,147,77.78,42,22.22,02030
2,31,204,157,76.96,47,23.04,02031
2,32,89,65,73.03,24,26.97,02032
2,33,130,88,67.69,42,32.31,02033
2,34,121,95,78.51,26,21.49,02034
2,35,50,39,78.0,11,22.0,02035
2,36,322,257,79.81,65,20.19,02036
2,37,197,167,84.77,30,15.23,02037
2,38,367,276,75.2,91,24.8,02038
2,39,213,152,71.36,61,28.64,02039
2,40,443,344,77.65,99,22.35,02040
2,41,103,76,73.79,27,26.21,02041
2,42,84,61,72.62,23,27.38,02042
2,43,256,212,82.81,44,17.19,02043
2,44,128,94,73.44,34,26.56,02044
2,45,186,110,59.14,76,40.86,02045
2,46,272,204,75.0,68,25.0,02046
2,47,126,93,73.81,33,26.19,02047
2,48,110,76,69.09,34,30.91,02048
2,49,199,152,76.38,47,23.62,02049
2,50,132,103,78.03,29,21.97,02050
2,51,158,110,69.62,48,30.38,02051
2,52,208,154,74.04,54,25.96,02052
2,53,224,178,79.46,46,20.54,02053
2,54,234,186,79.49,48,20.51,02054
2,55,136,110,80.88,26,19.12,02055
2,56,154,109,70.78,45,29.22,02056
3,1,144,105,72.92,39,27.08,03001
3,2,212,173,81.6,39,18.4,03002
3,3,210,166,79.05,44,20.95,03003
3,4,138,97,70.29,41,29.71,03004
3,5,151,121,80.13,30,19.87,03005
3,6,32,17,53.13,15,46.88,03006
3,7,133,105,78.95,28,21.05,03007
3,8,184,128,69.57,56,30.43,03008
3,9,182,134,73.63,48,26.37,03009
3,10,62,38,61.29,24,38.71,03010
3,11,195,145,74.36,50,25.64,03011
3,12,142,102,71.83,40,28.17,03012
3,13,105,74,70.48,31,29.52,03013
3,14,77,56,72.73,21,27.27,03014
3,15,171,127,74.27,44,25.73,03015
3,16,163,128,78.53,35,21.47,03016
3,17,82,60,73.17,22,26.83,03017
3,18,86,60,69.77,26,30.23,03018
3,19,51,35,68.63,16,31.37,03019
3,20,123,93,75.61,30,24.39,03020
3,21,54,41,75.93,13,24.07,03021
3,22,85,65,76.47,20,23.53,03022
3,23,159,117,73.58,42,26.42,03023
3,24,238,172,72.27,66,27.73,03024
3,25,104,79,75.96,25,24.04,03025
3,26,53,39,73.58,14,26.42,03026
3,27,181,124,68.51,57,31.49,03027
3,28,353,266,75.35,87,24.65,03028
3,29,148,105,70.95,43,29.05,03029
3,30,114,84,73.68,30,26.32,03030
3,31,228,138,60.53,90,39.47,03031
3,32,141,105,74.47,36,25.53,03032
3,33,220,148,67.27,72,32.73,03033
3,34,151,119,78.81,32,21.19,03034
3,35,160,113,70.63,47,29.38,03035
3,36,59,38,64.41,21,35.59,03036
3,37,81,58,71.6,23,28.4,03037
3,38,234,178,76.07,56,23.93,03038
3,39,194,160,82.47,34,17.53,03039
3,40,161,127,78.88,34,21.12,03040
3,41,113,87,76.99,26,23.01,03041
3,42,115,77,66.96,38,33.04,03042
3,43,30,21,70.0,9,30.0,03043
3,44,65,48,73.85,17,26.15,03044
3,45,251,188,74.9,63,25.1,03045
3,46,28,22,78.57,6,21.43,03046
3,47,88,59,67.05,29,32.95,03047
3,48,85,62,72.94,23,27.06,03048
3,49,65,47,72.31,18,27.69,03049
3,50,82,54,65.85,28,34.15,03050
4,1,316,256,81.01,60,18.99,04001
4,2,312,234,75.0,78,25.0,04002
4,3,236,166,70.34,70,29.66,04003
4,4,191,132,69.11,59,30.89,04004
4,5,280,214,76.43,66,23.57,04005
4,6,85,58,68.24,27,31.76,04006
4,7,258,191,74.03,67,25.97,04007
4,8,260,202,77.69,58,22.31,04008
4,9,365,297,81.37,68,18.63,04009
4,10,236,170,72.03,66,27.97,04010
4,11,206,162,78.64,44,21.36,04011
4,12,144,103,71.53,41,28.47,04012
4,13,178,142,79.78,36,20.22,04013
4,14,159,105,66.04,54,33.96,04014
4,15,192,147,76.56,45,23.44,04015
4,16,226,167,73.89,59,26.11,04016
4,17,208,166,79.81,42,20.19,04017
4,18,205,157,76.59,48,23.41,04018
4,19,184,133,72.28,51,27.72,04019
4,20,192,145,75.52,47,24.48,04020
4,21,285,236,82.81,49,17.19,04021
4,22,233,196,84.12,37,15.88,04022
4,23,185,153,82.7,32,17.3,04023
4,24,209,165,78.95,44,21.05,04024
4,25,220,173,78.64,47,21.36,04025
4,26,233,173,74.25,60,25.75,04026
4,27,199,166,83.42,33,16.58,04027
4,28,125,99,79.2,26,20.8,04028
4,29,195,160,82.05,35,17.95,04029
4,30,167,126,75.45,41,24.55,04030
4,31,117,98,83.76,19,16.24,04031
4,32,217,182,83.87,35,16.13,04032
4,33,213,162,76.06,51,23.94,04033
4,34,156,134,85.9,22,14.1,04034
4,35,141,98,69.5,43,30.5,04035
4,36,162,129,79.63,33,20.37,04036
4,37,5,3,60.0,2,40.0,04037
4,38,321,259,80.69,62,19.31,04038
4,39,145,101,69.66,44,30.34,04039
4,40,214,156,72.9,58,27.1,04040
4,41,109,99,90.83,10,9.17,04041
4,42,244,180,73.77,64,26.23,04042
4,43,126,102,80.95,24,19.05,04043
4,44,120,92,76.67,28,23.33,04044
4,45,313,234,74.76,79,25.24,04045
4,46,180,125,69.44,55,30.56,04046
4,47,308,250,81.17,58,18.83,04047
4,48,270,218,80.74,52,19.26,04048
4,49,150,112,74.67,38,25.33,04049
4,50,216,168,77.78,48,22.22,04050
4,51,203,166,81.77,37,18.23,04051
4,52,215,158,73.49,57,26.51,04052
5,1,231,161,69.7,70,30.3,05001
5,2,160,126,78.75,34,21.25,05002
5,3,114,96,84.21,18,15.79,05003
5,4,136,98,72.06,38,27.94,05004
5,5,188,138,73.4,50,26.6,05005
5,6,256,176,68.75,80,31.25,05006
5,7,228,180,78.95,48,21.05,05007
5,8,217,195,89.86,22,10.14,05008
5,9,204,153,75.0,51,25.0,05009
5,10,169,121,71.6,48,28.4,05010
5,11,165,143,86.67,22,13.33,05011
5,12,116,86,74.14,30,25.86,05012
5,13,204,143,70.1,61,29.9,05013
5,14,276,228,82.61,48,17.39,05014
5,15,175,137,78.29,38,21.71,05015
5,16,148,110,74.32,38,25.68,05016
5,17,194,142,73.2,52,26.8,05017
5,18,208,141,67.79,67,32.21,05018
5,19,105,72,68.57,33,31.43,05019
5,20,97,78,80.41,19,19.59,05020
5,21,219,168,76.71,51,23.29,05021
5,22,168,135,80.36,33,19.64,05022
5,23,131,97,74.05,34,25.95,05023
5,24,151,131,86.75,20,13.25,05024
5,25,188,137,72.87,51,27.13,05025
5,26,209,149,71.29,60,28.71,05026
5,27,231,199,86.15,32,13.85,05027
5,28,215,167,77.67,48,22.33,05028
5,29,211,151,71.56,60,28.44,05029
5,30,163,151,92.64,12,7.36,05030
5,31,180,141,78.33,39,21.67,05031
5,32,324,259,79.94,65,20.06,05032
5,33,110,90,81.82,20,18.18,05033
5,34,231,169,73.16,62,26.84,05034
5,35,131,110,83.97,21,16.03,05035
5,36,105,72,68.57,33,31.43,05036
5,37,150,124,82.67,26,17.33,05037
5,38,187,162,86.63,25,13.37,05038
5,39,244,211,86.48,33,13.52,05039
5,40,229,164,71.62,65,28.38,05040
5,41,159,138,86.79,21,13.21,05041
5,42,209,150,71.77,59,28.23,05042
5,43,208,152,73.08,56,26.92,05043
5,44,240,192,80.0,48,20.0,05044
5,45,135,93,68.89,42,31.11,05045
5,46,177,140,79.1,37,20.9,05046
5,47,154,113,73.38,41,26.62,05047
5,48,131,103,78.63,28,21.37,05048
5,49,47,38,80.85,9,19.15,05049
5,50,146,111,76.03,35,23.97,05050
5,51,128,90,70.31,38,29.69,05051
5,52,8,7,87.5,1,12.5,05052
5,53,215,174,80.93,41,19.07,05053
5,54,277,212,76.53,65,23.47,05054
5,55,178,138,77.53,40,22.47,05055
6,1,223,173,77.58,50,22.42,06001
6,2,241,174,72.2,67,27.8,06002
6,3,199,143,71.86,56,28.14,06003
6,4,111,81,72.97,30,27.03,06004
6,5,108,77,71.3,31,28.7,06005
6,6,171,127,74.27,44,25.73,06006
6,7,214,149,69.63,65,30.37,06007
