ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,157,131,83.44,26,16.56,01001
1,2,146,130,89.04,16,10.96,01002
1,3,117,98,83.76,19,16.24,01003
1,4,132,111,84.09,21,15.91,01004
1,5,144,126,87.5,18,12.5,01005
1,6,131,107,81.68,24,18.32,01006
1,7,141,115,81.56,26,18.44,01007
1,8,148,125,84.46,23,15.54,01008
1,9,150,124,82.67,26,17.33,01009
1,10,162,136,83.95,26,16.05,01010
1,11,125,108,86.4,17,13.6,01011
1,12,182,153,84.07,29,15.93,01012
1,13,206,160,77.67,46,22.33,01013
1,14,154,127,82.47,27,17.53,01014
1,15,105,84,80.0,21,20.0,01015
1,16,50,43,86.0,7,14.0,01016
1,17,82,73,89.02,9,10.98,01017
1,18,102,80,78.43,22,21.57,01018
1,19,94,78,82.98,16,17.02,01019
1,20,137,113,82.48,24,17.52,01020
1,21,101,84,83.17,17,16.83,01021
1,22,104,89,85.58,15,14.42,01022
1,23,136,106,77.94,30,22.06,01023
1,24,217,178,82.03,39,17.97,01024
1,25,89,73,82.02,16,17.98,01025
1,26,152,124,81.58,28,18.42,01026
1,27,105,82,78.1,23,21.9,01027
1,28,74,58,78.38,16,21.62,01028
1,29,152,121,79.61,31,20.39,01029
1,30,207,172,83.09,35,16.91,01030
1,31,188,143,76.06,45,23.94,01031
1,32,105,81,77.14,24,22.86,01032
1,33,150,116,77.33,34,22.67,01033
1,34,112,88,78.57,24,21.43,01034
1,35,137,112,81.75,25,18.25,01035
1,36,150,128,85.33,22,14.67,01036
1,37,104,82,78.85,22,21.15,01037
1,38,94,74,78.72,20,21.28,01038
1,39,150,119,79.33,31,20.67,01039
1,40,84,73,86.9,11,13.1,01040
1,41,116,95,81.9,21,18.1,01041
1,42,109,95,87.16,14,12.84,01042
1,43,137,114,83.21,23,16.79,01043
1,44,121,98,80.99,23,19.01,01044
1,45,132,111,84.09,21,15.91,01045
1,46,159,130,81.76,29,18.24,01046
1,47,133,110,82.71,23,17.29,01047
1,48,80,61,76.25,19,23.75,01048
1,49,73,60,82.19,13,17.81,01049
1,50,102,81,79.41,21,20.59,01050
2,1,434,352,81.11,82,18.89,02001
2,2,63,51,80.95,12,19.05,02002
2,3,232,195,84.05,37,15.95,02003
2,4,141,119,84.4,22,15.6,02004
2,5,186,157,84.41,29,15.59,02005
2,6,316,247,78.16,69,21.84,02006
2,7,246,215,87.4,31,12.6,02007
2,8,278,243,87.41,35,12.59,02008
2,9,188,168,89.36,20,10.64,02009
2,10,106,94,88.68,12,11.32,02010
2,11,303,258,85.15,45,14.85,02011
2,12,315,246,78.1,69,21.9,02012
2,13,198,175,88.38,23,11.62,02013
2,14,268,233,86.94,35,13.06,02014
2,15,117,106,90.6,11,9.4,02015
2,16,297,233,78.45,64,21.55,02016
2,17,172,149,86.63,23,13.37,02017
2,18,225,186,82.67,39,17.33,02018
2,19,347,271,78.1,76,21.9,02019
2,20,271,236,87.08,35,12.92,02020
2,21,187,164,87.7,23,12.3,02021
2,22,312,273,87.5,39,12.5,02022
2,23,134,108,80.6,26,19.4,02023
2,24,133,117,87.97,16,12.03,02024
2,25,260,218,83.85,42,16.15,02025
2,26,200,168,84.0,32,16.0,02026
2,27,156,135,86.54,21,13.46,02027
2,28,148,122,82.43,26,17.57,02028
2,29,101,90,89.11,11,10.89,02029
2,30,186,155,83.33,31,16.67,02030
2,31,207,187,90.34,20,9.66,02031
2,32,84,66,78.57,18,21.43,02032
2,33,126,110,87.3,16,12.7,02033
2,34,128,115,89.84,13,10.16,02034
2,35,50,42,84.0,8,16.0,02035
2,36,313,267,85.3,46,14.7,02036
2,37,192,170,88.54,22,11.46,02037
2,38,358,289,80.73,69,19.27,02038
2,39,209,163,77.99,46,22.01,02039
2,40,436,369,84.63,67,15.37,02040
2,41,102,82,80.39,20,19.61,02041
2,42,88,71,80.68,17,19.32,02042
2,43,261,226,86.59,35,13.41,02043
2,44,129,116,89.92,13,10.08,02044
2,45,178,135,75.84,43,24.16,02045
2,46,280,243,86.79,37,13.21,02046
2,47,123,112,91.06,11,8.94,02047
2,48,110,98,89.09,12,10.91,02048
2,49,189,160,84.66,29,15.34,02049
2,50,137,118,86.13,19,13.87,02050
2,51,158,137,86.71,21,13.29,02051
2,52,209,178,85.17,31,14.83,02052
2,53,218,185,84.86,33,15.14,02053
2,54,233,196,84.12,37,15.88,02054
2,55,131,111,84.73,20,15.27,02055
2,56,158,133,84.18,25,15.82,02056
3,1,148,127,85.81,21,14.19,03001
3,2,226,194,85.84,32,14.16,03002
3,3,208,183,87.98,25,12.02,03003
3,4,144,122,84.72,22,15.28,03004
3,5,151,129,85.43,22,14.57,03005
3,6,32,22,68.75,10,31.25,03006
3,7,139,123,88.49,16,11.51,03007
3,8,181,157,86.74,24,13.26,03008
3,9,179,162,90.5,17,9.5,03009
3,10,59,52,88.14,7,11.86,03010
3,11,195,172,88.21,23,11.79,03011
3,12,145,122,84.14,23,15.86,03012
3,13,106,85,80.19,21,19.81,03013
3,14,99,84,84.85,15,15.15,03014
3,15,171,148,86.55,23,13.45,03015
3,16,165,145,87.88,20,12.12,03016
3,17,82,70,85.37,12,14.63,03017
3,18,83,66,79.52,17,20.48,03018
3,19,53,40,75.47,13,24.53,03019
3,20,122,106,86.89,16,13.11,03020
3,21,57,49,85.96,8,14.04,03021
3,22,90,79,87.78,11,12.22,03022
3,23,161,141,87.58,20,12.42,03023
3,24,243,213,87.65,30,12.35,03024
3,25,105,90,85.71,15,14.29,03025
3,26,55,49,89.09,6,10.91,03026
3,27,182,153,84.07,29,15.93,03027
3,28,343,273,79.59,70,20.41,03028
3,29,148,128,86.49,20,13.51,03029
3,30,114,100,87.72,14,12.28,03030
3,31,232,196,84.48,36,15.52,03031
3,32,140,117,83.57,23,16.43,03032
