ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,150,124,82.67,26,17.33,01001
1,2,144,123,85.42,21,14.58,01002
1,3,115,94,81.74,21,18.26,01003
1,4,131,108,82.44,23,17.56,01004
1,5,141,122,86.52,19,13.48,01005
1,6,129,98,75.97,31,24.03,01006
1,7,141,111,78.72,30,21.28,01007
1,8,144,120,83.33,24,16.67,01008
1,9,147,115,78.23,32,21.77,01009
1,10,158,129,81.65,29,18.35,01010
1,11,121,99,81.82,22,18.18,01011
1,12,178,140,78.65,38,21.35,01012
1,13,199,145,72.86,54,27.14,01013
1,14,150,120,80.0,30,20.0,01014
1,15,103,80,77.67,23,22.33,01015
1,16,51,41,80.39,10,19.61,01016
1,17,83,74,89.16,9,10.84,01017
1,18,107,79,73.83,28,26.17,01018
1,19,90,67,74.44,23,25.56,01019
1,20,130,98,75.38,32,24.62,01020
1,21,104,82,78.85,22,21.15,01021
1,22,103,81,78.64,22,21.36,01022
1,23,133,93,69.92,40,30.08,01023
1,24,211,166,78.67,45,21.33,01024
1,25,87,75,86.21,12,13.79,01025
1,26,152,120,78.95,32,21.05,01026
1,27,107,78,72.9,29,27.1,01027
1,28,75,58,77.33,17,22.67,01028
1,29,153,114,74.51,39,25.49,01029
1,30,201,156,77.61,45,22.39,01030
1,31,185,136,73.51,49,26.49,01031
1,32,102,80,78.43,22,21.57,01032
1,33,147,114,77.55,33,22.45,01033
1,34,118,88,74.58,30,25.42,01034
1,35,136,107,78.68,29,21.32,01035
1,36,143,117,81.82,26,18.18,01036
1,37,105,83,79.05,22,20.95,01037
1,38,91,72,79.12,19,20.88,01038
1,39,151,116,76.82,35,23.18,01039
1,40,82,66,80.49,16,19.51,01040
1,41,118,90,76.27,28,23.73,01041
1,42,108,89,82.41,19,17.59,01042
1,43,128,100,78.13,28,21.88,01043
1,44,117,93,79.49,24,20.51,01044
1,45,130,109,83.85,21,16.15,01045
1,46,156,122,78.21,34,21.79,01046
1,47,133,106,79.7,27,20.3,01047
1,48,79,58,73.42,21,26.58,01048
1,49,71,53,74.65,18,25.35,01049
1,50,100,76,76.0,24,24.0,01050
2,1,440,348,79.09,92,20.91,02001
2,2,63,52,82.54,11,17.46,02002
2,3,231,180,77.92,51,22.08,02003
2,4,137,113,82.48,24,17.52,02004
2,5,181,156,86.19,25,13.81,02005
2,6,315,237,75.24,78,24.76,02006
2,7,244,211,86.48,33,13.52,02007
2,8,272,229,84.19,43,15.81,02008
2,9,188,158,84.04,30,15.96,02009
2,10,103,90,87.38,13,12.62,02010
2,11,301,246,81.73,55,18.27,02011
2,12,317,239,75.39,78,24.61,02012
2,13,196,166,84.69,30,15.31,02013
2,14,271,238,87.82,33,12.18,02014
2,15,115,103,89.57,12,10.43,02015
2,16,299,232,77.59,67,22.41,02016
2,17,164,141,85.98,23,14.02,02017
2,18,224,175,78.13,49,21.88,02018
2,19,353,263,74.5,90,25.5,02019
2,20,272,236,86.76,36,13.24,02020
2,21,182,160,87.91,22,12.09,02021
2,22,318,269,84.59,49,15.41,02022
2,23,134,106,79.1,28,20.9,02023
2,24,133,113,84.96,20,15.04,02024
2,25,259,206,79.54,53,20.46,02025
2,26,203,168,82.76,35,17.24,02026
2,27,152,135,88.82,17,11.18,02027
2,28,149,120,80.54,29,19.46,02028
2,29,102,88,86.27,14,13.73,02029
2,30,182,145,79.67,37,20.33,02030
2,31,200,180,90.0,20,10.0,02031
2,32,85,66,77.65,19,22.35,02032
2,33,125,108,86.4,17,13.6,02033
2,34,126,114,90.48,12,9.52,02034
2,35,50,40,80.0,10,20.0,02035
2,36,314,261,83.12,53,16.88,02036
2,37,192,162,84.38,30,15.63,02037
2,38,351,266,75.78,85,24.22,02038
2,39,206,165,80.1,41,19.9,02039
2,40,434,366,84.33,68,15.67,02040
2,41,100,81,81.0,19,19.0,02041
2,42,85,60,70.59,25,29.41,02042
2,43,253,217,85.77,36,14.23,02043
2,44,129,115,89.15,14,10.85,02044
2,45,182,141,77.47,41,22.53,02045
2,46,285,249,87.37,36,12.63,02046
2,47,122,108,88.52,14,11.48,02047
2,48,112,94,83.93,18,16.07,02048
2,49,193,156,80.83,37,19.17,02049
2,50,137,114,83.21,23,16.79,02050
2,51,154,127,82.47,27,17.53,02051
2,52,213,178,83.57,35,16.43,02052
2,53,220,179,81.36,41,18.64,02053
2,54,230,183,79.57,47,20.43,02054
2,55,133,109,81.95,24,18.05,02055
2,56,155,129,83.23,26,16.77,02056
3,1,145,125,86.21,20,13.79,03001
3,2,219,188,85.84,31,14.16,03002
3,3,210,176,83.81,34,16.19,03003
3,4,144,124,86.11,20,13.89,03004
3,5,154,136,88.31,18,11.69,03005
3,6,33,22,66.67,11,33.33,03006
3,7,138,117,84.78,21,15.22,03007
3,8,189,156,82.54,33,17.46,03008
3,9,185,162,87.57,23,12.43,03009
3,10,60,49,81.67,11,18.33,03010
3,11,198,175,88.38,23,11.62,03011
3,12,143,115,80.42,28,19.58,03012
3,13,104,76,73.08,28,26.92,03013
3,14,84,69,82.14,15,17.86,03014
3,15,165,143,86.67,22,13.33,03015
3,16,167,152,91.02,15,8.98,03016
3,17,82,70,85.37,12,14.63,03017
3,18,87,74,85.06,13,14.94,03018
3,19,52,36,69.23,16,30.77,03019
3,20,124,113,91.13,11,8.87,03020
3,21,58,47,81.03,11,18.97,03021
3,22,89,80,89.89,9,10.11,03022
3,23,158,134,84.81,24,15.19,03023
3,24,240,209,87.08,31,12.92,03024
3,25,117,100,85.47,17,14.53,03025
3,26,54,44,81.48,10,18.52,03026
3,27,179,155,86.59,24,13.41,03027
3,28,339,268,79.06,71,20.94,03028
3,29,143,127,88.81,16,11.19,03029
3,30,116,103,88.79,13,11.21,03030
3,31,229,190,82.97,39,17.03,03031
3,32,143,122,85.31,21,14.69,03032
3,33,215,184,85.58,31,14.42,03033
3,34,151,131,86.75,20,13.25,03034
3,35,169,153,90.53,16,9.47,03035
3,36,58,48,82.76,10,17.24,03036
3,37,83,71,85.54,12,14.46,03037
3,38,237,206,86.92,31,13.08,03038
3,39,201,186,92.54,15,7.46,03039
3,40,170,152,89.41,18,10.59,03040
3,41,108,89,82.41,19,17.59,03041
3,42,114,90,78.95,24,21.05,03042
3,43,29,24,82.76,5,17.24,03043
3,44,59,51,86.44,8,13.56,03044
3,45,250,202,80.8,48,19.2,03045
3,46,28,22,78.57,6,21.43,03046
3,47,88,78,88.64,10,11.36,03047
3,48,88,71,80.68,17,19.32,03048
3,49,64,50,78.13,14,21.88,03049
3,50,87,69,79.31,18,20.69,03050
4,1,321,288,89.72,33,10.28,04001
4,2,315,274,86.98,41,13.02,04002
4,3,238,206,86.55,32,13.45,04003
4,4,193,162,83.94,31,16.06,04004
4,5,289,256,88.58,33,11.42,04005
4,6,86,78,90.7,8,9.3,04006
4,7,267,232,86.89,35,13.11,04007
4,8,276,246,89.13,30,10.87,04008
4,9,390,366,93.85,24,6.15,04009
4,10,242,211,87.19,31,12.81,04010
4,11,206,178,86.41,28,13.59,04011
4,12,146,126,86.3,20,13.7,04012
4,13,170,154,90.59,16,9.41,04013
4,14,159,124,77.99,35,22.01,04014
4,15,187,164,87.7,23,12.3,04015
