ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,153,124,81.05,29,18.95,01001
1,2,146,128,87.67,18,12.33,01002
1,3,116,90,77.59,26,22.41,01003
1,4,129,110,85.27,19,14.73,01004
1,5,138,119,86.23,19,13.77,01005
1,6,129,97,75.19,32,24.81,01006
1,7,140,108,77.14,32,22.86,01007
1,8,144,122,84.72,22,15.28,01008
1,9,147,119,80.95,28,19.05,01009
1,10,155,128,82.58,27,17.42,01010
1,11,124,102,82.26,22,17.74,01011
1,12,181,146,80.66,35,19.34,01012
1,13,198,149,75.25,49,24.75,01013
1,14,154,125,81.17,29,18.83,01014
1,15,107,85,79.44,22,20.56,01015
1,16,53,44,83.02,9,16.98,01016
1,17,80,71,88.75,9,11.25,01017
1,18,106,80,75.47,26,24.53,01018
1,19,95,74,77.89,21,22.11,01019
1,20,138,113,81.88,25,18.12,01020
1,21,103,83,80.58,20,19.42,01021
1,22,103,84,81.55,19,18.45,01022
1,23,137,102,74.45,35,25.55,01023
1,24,212,167,78.77,45,21.23,01024
1,25,89,75,84.27,14,15.73,01025
1,26,151,118,78.15,33,21.85,01026
1,27,105,75,71.43,30,28.57,01027
1,28,75,56,74.67,19,25.33,01028
1,29,152,119,78.29,33,21.71,01029
1,30,205,167,81.46,38,18.54,01030
1,31,184,137,74.46,47,25.54,01031
1,32,103,78,75.73,25,24.27,01032
1,33,149,112,75.17,37,24.83,01033
1,34,110,83,75.45,27,24.55,01034
1,35,136,112,82.35,24,17.65,01035
1,36,146,124,84.93,22,15.07,01036
1,37,103,81,78.64,22,21.36,01037
1,38,93,75,80.65,18,19.35,01038
1,39,145,113,77.93,32,22.07,01039
1,40,84,70,83.33,14,16.67,01040
1,41,117,90,76.92,27,23.08,01041
1,42,110,94,85.45,16,14.55,01042
1,43,135,111,82.22,24,17.78,01043
1,44,120,97,80.83,23,19.17,01044
1,45,133,111,83.46,22,16.54,01045
1,46,157,121,77.07,36,22.93,01046
1,47,131,112,85.5,19,14.5,01047
1,48,79,60,75.95,19,24.05,01048
1,49,70,56,80.0,14,20.0,01049
1,50,103,79,76.7,24,23.3,01050
2,1,429,348,81.12,81,18.88,02001
2,2,65,55,84.62,10,15.38,02002
2,3,226,178,78.76,48,21.24,02003
2,4,140,119,85.0,21,15.0,02004
2,5,185,153,82.7,32,17.3,02005
2,6,317,247,77.92,70,22.08,02006
2,7,249,210,84.34,39,15.66,02007
2,8,270,228,84.44,42,15.56,02008
2,9,190,167,87.89,23,12.11,02009
2,10,105,96,91.43,9,8.57,02010
2,11,296,248,83.78,48,16.22,02011
2,12,313,239,76.36,74,23.64,02012
2,13,195,161,82.56,34,17.44,02013
2,14,264,231,87.5,33,12.5,02014
2,15,113,101,89.38,12,10.62,02015
2,16,296,231,78.04,65,21.96,02016
2,17,167,143,85.63,24,14.37,02017
2,18,225,191,84.89,34,15.11,02018
2,19,348,258,74.14,90,25.86,02019
2,20,267,229,85.77,38,14.23,02020
2,21,185,167,90.27,18,9.73,02021
2,22,310,258,83.23,52,16.77,02022
2,23,131,104,79.39,27,20.61,02023
2,24,130,110,84.62,20,15.38,02024
2,25,256,208,81.25,48,18.75,02025
2,26,195,157,80.51,38,19.49,02026
2,27,152,139,91.45,13,8.55,02027
2,28,146,116,79.45,30,20.55,02028
2,29,101,87,86.14,14,13.86,02029
2,30,183,153,83.61,30,16.39,02030
2,31,196,171,87.24,25,12.76,02031
2,32,84,63,75.0,21,25.0,02032
2,33,125,103,82.4,22,17.6,02033
2,34,126,110,87.3,16,12.7,02034
2,35,51,41,80.39,10,19.61,02035
2,36,307,259,84.36,48,15.64,02036
2,37,192,163,84.9,29,15.1,02037
2,38,347,264,76.08,83,23.92,02038
2,39,205,169,82.44,36,17.56,02039
2,40,430,347,80.7,83,19.3,02040
2,41,101,80,79.21,21,20.79,02041
2,42,85,66,77.65,19,22.35,02042
2,43,255,218,85.49,37,14.51,02043
2,44,127,110,86.61,17,13.39,02044
2,45,179,135,75.42,44,24.58,02045
2,46,274,242,88.32,32,11.68,02046
2,47,125,112,89.6,13,10.4,02047
2,48,112,96,85.71,16,14.29,02048
2,49,187,152,81.28,35,18.72,02049
2,50,134,111,82.84,23,17.16,02050
2,51,155,133,85.81,22,14.19,02051
2,52,209,179,85.65,30,14.35,02052
2,53,214,177,82.71,37,17.29,02053
2,54,226,181,80.09,45,19.91,02054
2,55,129,107,82.95,22,17.05,02055
2,56,155,130,83.87,25,16.13,02056
3,1,145,126,86.9,19,13.1,03001
3,2,217,190,87.56,27,12.44,03002
3,3,204,170,83.33,34,16.67,03003
3,4,140,116,82.86,24,17.14,03004
3,5,147,125,85.03,22,14.97,03005
3,6,32,21,65.63,11,34.38,03006
3,7,134,117,87.31,17,12.69,03007
3,8,180,145,80.56,35,19.44,03008
3,9,176,150,85.23,26,14.77,03009
3,10,60,51,85.0,9,15.0,03010
3,11,196,167,85.2,29,14.8,03011
3,12,143,118,82.52,25,17.48,03012
3,13,106,78,73.58,28,26.42,03013
3,14,94,83,88.3,11,11.7,03014
3,15,170,142,83.53,28,16.47,03015
3,16,163,145,88.96,18,11.04,03016
3,17,80,67,83.75,13,16.25,03017
3,18,84,68,80.95,16,19.05,03018
3,19,53,40,75.47,13,24.53,03019
3,20,121,108,89.26,13,10.74,03020
3,21,57,46,80.7,11,19.3,03021
3,22,89,77,86.52,12,13.48,03022
3,23,156,135,86.54,21,13.46,03023
3,24,240,209,87.08,31,12.92,03024
3,25,107,92,85.98,15,14.02,03025
3,26,52,47,90.38,5,9.62,03026
3,27,181,152,83.98,29,16.02,03027
3,28,344,269,78.2,75,21.8,03028
3,29,145,120,82.76,25,17.24,03029
3,30,109,96,88.07,13,11.93,03030
3,31,227,188,82.82,39,17.18,03031
3,32,137,114,83.21,23,16.79,03032
3,33,214,182,85.05,32,14.95,03033
3,34,146,128,87.67,18,12.33,03034
3,35,160,139,86.88,21,13.13,03035
3,36,59,53,89.83,6,10.17,03036
3,37,82,69,84.15,13,15.85,03037
3,38,240,216,90.0,24,10.0,03038
3,39,196,185,94.39,11,5.61,03039
3,40,168,151,89.88,17,10.12,03040
3,41,111,88,79.28,23,20.72,03041
3,42,114,92,80.7,22,19.3,03042
3,43,29,23,79.31,6,20.69,03043
3,44,60,51,85.0,9,15.0,03044
3,45,250,210,84.0,40,16.0,03045
3,46,26,20,76.92,6,23.08,03046
3,47,90,73,81.11,17,18.89,03047
3,48,87,72,82.76,15,17.24,03048
3,49,65,58,89.23,7,10.77,03049
3,50,90,74,82.22,16,17.78,03050
4,1,311,272,87.46,39,12.54,04001
4,2,309,271,87.7,38,12.3,04002
4,3,238,206,86.55,32,13.45,04003
4,4,185,153,82.7,32,17.3,04004
4,5,288,244,84.72,44,15.28,04005
4,6,86,75,87.21,11,12.79,04006
4,7,253,219,86.56,34,13.44,04007
4,8,259,236,91.12,23,8.88,04008
4,9,381,356,93.44,25,6.56,04009
4,10,243,205,84.36,38,15.64,04010
4,11,201,171,85.07,30,14.93,04011
4,12,142,121,85.21,21,14.79,04012
4,13,166,147,88.55,19,11.45,04013
4,14,166,140,84.34,26,15.66,04014
4,15,188,162,86.17,26,13.83,04015
4,16,223,198,88.79,25,11.21,04016
4,17,197,175,88.83,22,11.17,04017
4,18,202,179,88.61,23,11.39,04018
4,19,185,156,84.32,29,15.68,04019
4,20,183,153,83.61,30,16.39,04020
4,21,278,245,88.13,33,11.87,04021
4,22,227,197,86.78,30,13.22,04022
4,23,177,149,84.18,28,15.82,04023
4,24,199,169,84.92,30,15.08,04024
4,25,222,201,90.54,21,9.46,04025
4,26,239,204,85.36,35,14.64,04026
4,27,201,185,92.04,16,7.96,04027
4,28,126,111,88.1,15,11.9,04028
4,29,189,169,89.42,20,10.58,04029
4,30,167,146,87.43,21,12.57,04030
4,31,114,101,88.6,13,11.4,04031
4,32,210,194,92.38,16,7.62,04032
4,33,209,186,89.0,23,11.0,04033
4,34,142,128,90.14,14,9.86,04034
4,35,149,127,85.23,22,14.77,04035
4,36,157,134,85.35,23,14.65,04036
4,37,5,3,60.0,2,40.0,04037
4,38,310,269,86.77,41,13.23,04038
4,39,144,121,84.03,23,15.97,04039
4,40,218,185,84.86,33,15.14,04040
4,41,103,95,92.23,8,7.77,04041
4,42,240,204,85.0,36,15.0,04042
4,43,131,114,87.02,17,12.98,04043
4,44,119,99,83.19,20,16.81,04044
4,45,311,277,89.07,34,10.93,04045
4,46,183,156,85.25,27,14.75,04046
4,47,295,264,89.49,31,10.51,04047
4,48,263,228,86.69,35,13.31,04048
4,49,153,128,83.66,25,16.34,04049
4,50,210,184,87.62,26,12.38,04050
4,51,203,182,89.66,21,10.34,04051
4,52,206,175,84.95,31,15.05,04052
5,1,232,200,86.21,32,13.79,05001
5,2,155,131,84.52,24,15.48,05002
5,3,105,92,87.62,13,12.38,05003
5,4,137,117,85.4,20,14.6,05004
5,5,189,172,91.01,17,8.99,05005
5,6,257,223,86.77,34,13.23,05006
5,7,235,202,85.96,33,14.04,05007
5,8,217,198,91.24,19,8.76,05008
5,9,195,168,86.15,27,13.85,05009
5,10,164,134,81.71,30,18.29,05010
5,11,160,144,90.0,16,10.0,05011
5,12,115,95,82.61,20,17.39,05012
5,13,214,180,84.11,34,15.89,05013
5,14,276,241,87.32,35,12.68,05014
5,15,179,156,87.15,23,12.85,05015
5,16,146,129,88.36,17,11.64,05016
5,17,194,164,84.54,30,15.46,05017
5,18,201,162,80.6,39,19.4,05018
5,19,103,83,80.58,20,19.42,05019
5,20,103,86,83.5,17,16.5,05020
5,21,220,193,87.73,27,12.27,05021
5,22,174,151,86.78,23,13.22,05022
5,23,138,119,86.23,19,13.77,05023
5,24,152,142,93.42,10,6.58,05024
5,25,175,146,83.43,29,16.57,05025
5,26,205,181,88.29,24,11.71,05026
5,27,222,192,86.49,30,13.51,05027
