ward,precinct,total,Iris Y. Martinez,Iris Y. Martinez Percent,precinct_id
1,1,54,54,100.0,01001
1,2,68,68,100.0,01002
1,7,75,75,100.0,01007
1,9,109,109,100.0,01009
1,13,44,44,100.0,01013
1,15,35,35,100.0,01015
1,16,78,78,100.0,01016
1,17,52,52,100.0,01017
1,18,58,58,100.0,01018
1,19,157,157,100.0,01019
1,20,52,52,100.0,01020
1,22,35,35,100.0,01022
1,23,132,132,100.0,01023
1,24,44,44,100.0,01024
1,25,32,32,100.0,01025
1,26,53,53,100.0,01026
1,27,32,32,100.0,01027
1,29,33,33,100.0,01029
1,30,80,80,100.0,01030
1,31,80,80,100.0,01031
1,34,79,79,100.0,01034
1,38,47,47,100.0,01038
1,41,80,80,100.0,01041
1,42,32,32,100.0,01042
1,43,78,78,100.0,01043
1,44,15,15,100.0,01044
11,3,30,30,100.0,11003
11,37,0,0,0.0,11037
11,38,22,22,100.0,11038
12,2,28,28,100.0,12002
12,3,6,6,100.0,12003
12,5,31,31,100.0,12005
12,6,49,49,100.0,12006
12,7,40,40,100.0,12007
12,8,62,62,100.0,12008
12,10,32,32,100.0,12010
12,11,48,48,100.0,12011
12,12,37,37,100.0,12012
12,13,74,74,100.0,12013
12,14,29,29,100.0,12014
12,15,16,16,100.0,12015
12,16,35,35,100.0,12016
12,17,57,57,100.0,12017
12,18,30,30,100.0,12018
12,19,0,0,0.0,12019
12,20,61,61,100.0,12020
12,21,61,61,100.0,12021
12,22,32,32,100.0,12022
14,2,104,104,100.0,14002
14,3,44,44,100.0,14003
14,5,21,21,100.0,14005
14,6,26,26,100.0,14006
14,10,43,43,100.0,14010
14,11,41,41,100.0,14011
14,13,55,55,100.0,14013
14,14,55,55,100.0,14014
14,15,67,67,100.0,14015
14,16,51,51,100.0,14016
14,17,33,33,100.0,14017
14,19,36,36,100.0,14019
14,20,42,42,100.0,14020
14,25,50,50,100.0,14025
14,27,57,57,100.0,14027
14,28,39,39,100.0,14028
14,30,21,21,100.0,14030
14,31,30,30,100.0,14031
15,1,39,39,100.0,15001
15,4,35,35,100.0,15004
15,5,32,32,100.0,15005
15,6,53,53,100.0,15006
15,8,13,13,100.0,15008
15,9,49,49,100.0,15009
15,10,77,77,100.0,15010
15,11,54,54,100.0,15011
15,12,78,78,100.0,15012
15,15,9,9,100.0,15015
16,1,13,13,100.0,16001
22,3,62,62,100.0,22003
22,4,41,41,100.0,22004
22,5,41,41,100.0,22005
22,6,37,37,100.0,22006
22,7,30,30,100.0,22007
22,9,47,47,100.0,22009
22,10,46,46,100.0,22010
22,11,46,46,100.0,22011
22,13,38,38,100.0,22013
22,14,7,7,100.0,22014
22,15,36,36,100.0,22015
22,16,41,41,100.0,22016
22,17,37,37,100.0,22017
22,18,44,44,100.0,22018
22,19,27,27,100.0,22019
22,20,44,44,100.0,22020
22,22,30,30,100.0,22022
22,24,47,47,100.0,22024
22,25,39,39,100.0,22025
23,9,24,24,100.0,23009
23,13,35,35,100.0,23013
23,15,24,24,100.0,23015
23,24,43,43,100.0,23024
23,26,10,10,100.0,23026
23,34,21,21,100.0,23034
23,39,16,16,100.0,23039
24,16,38,38,100.0,24016
25,1,51,51,100.0,25001
25,2,37,37,100.0,25002
25,5,43,43,100.0,25005
25,7,43,43,100.0,25007
25,8,33,33,100.0,25008
25,9,43,43,100.0,25009
25,11,53,53,100.0,25011
25,12,51,51,100.0,25012
25,13,39,39,100.0,25013
25,14,2,2,100.0,25014
25,15,34,34,100.0,25015
25,17,55,55,100.0,25017
25,19,37,37,100.0,25019
25,22,38,38,100.0,25022
25,23,53,53,100.0,25023
25,24,25,25,100.0,25024
25,26,29,29,100.0,25026
25,27,2,2,100.0,25027
25,28,40,40,100.0,25028
25,30,34,34,100.0,25030
25,32,8,8,100.0,25032
26,1,16,16,100.0,26001
26,2,47,47,100.0,26002
26,5,41,41,100.0,26005
26,6,33,33,100.0,26006
26,7,47,47,100.0,26007
26,8,24,24,100.0,26008
26,9,53,53,100.0,26009
26,10,11,11,100.0,26010
26,11,43,43,100.0,26011
26,12,46,46,100.0,26012
26,13,51,51,100.0,26013
26,14,30,30,100.0,26014
26,15,20,20,100.0,26015
26,16,19,19,100.0,26016
26,18,54,54,100.0,26018
26,20,28,28,100.0,26020
26,22,36,36,100.0,26022
26,23,37,37,100.0,26023
26,24,57,57,100.0,26024
26,25,43,43,100.0,26025
26,26,19,19,100.0,26026
26,27,36,36,100.0,26027
26,29,36,36,100.0,26029
26,30,25,25,100.0,26030
26,31,26,26,100.0,26031
26,33,1,1,100.0,26033
26,34,83,83,100.0,26034
26,35,52,52,100.0,26035
26,36,1,1,100.0,26036
26,37,47,47,100.0,26037
26,38,38,38,100.0,26038
26,39,30,30,100.0,26039
26,40,20,20,100.0,26040
26,41,44,44,100.0,26041
26,42,30,30,100.0,26042
26,43,39,39,100.0,26043
26,44,24,24,100.0,26044
26,45,21,21,100.0,26045
26,47,26,26,100.0,26047
26,48,24,24,100.0,26048
26,49,21,21,100.0,26049
28,19,0,0,0.0,28019
29,1,4,4,100.0,29001
29,9,113,113,100.0,29009
29,23,38,38,100.0,29023
29,30,148,148,100.0,29030
29,38,58,58,100.0,29038
29,39,52,52,100.0,29039
29,43,37,37,100.0,29043
30,1,112,112,100.0,30001
30,2,73,73,100.0,30002
30,3,57,57,100.0,30003
30,4,87,87,100.0,30004
30,5,30,30,100.0,30005
30,6,47,47,100.0,30006
30,7,94,94,100.0,30007
30,8,76,76,100.0,30008
30,9,71,71,100.0,30009
30,10,61,61,100.0,30010
30,11,51,51,100.0,30011
30,12,44,44,100.0,30012
30,13,50,50,100.0,30013
30,14,26,26,100.0,30014
30,15,10,10,100.0,30015
30,16,18,18,100.0,30016
30,17,58,58,100.0,30017
30,18,79,79,100.0,30018
30,19,44,44,100.0,30019
30,20,98,98,100.0,30020
30,22,78,78,100.0,30022
30,23,61,61,100.0,30023
30,24,69,69,100.0,30024
30,25,69,69,100.0,30025
30,26,48,48,100.0,30026
30,27,53,53,100.0,30027
30,28,89,89,100.0,30028
30,29,32,32,100.0,30029
30,30,18,18,100.0,30030
30,31,51,51,100.0,30031
30,32,43,43,100.0,30032
31,1,71,71,100.0,31001
31,2,69,69,100.0,31002
31,3,44,44,100.0,31003
31,4,52,52,100.0,31004
31,5,92,92,100.0,31005
31,6,74,74,100.0,31006
31,7,80,80,100.0,31007
31,8,49,49,100.0,31008
31,9,83,83,100.0,31009
31,10,46,46,100.0,31010
31,11,62,62,100.0,31011
31,12,50,50,100.0,31012
31,13,70,70,100.0,31013
31,14,55,55,100.0,31014
31,15,35,35,100.0,31015
31,16,35,35,100.0,31016
31,17,75,75,100.0,31017
31,18,62,62,100.0,31018
31,19,36,36,100.0,31019
31,20,93,93,100.0,31020
31,21,70,70,100.0,31021
31,22,39,39,100.0,31022
31,23,68,68,100.0,31023
31,24,105,105,100.0,31024
31,25,41,41,100.0,31025
31,26,78,78,100.0,31026
31,27,84,84,100.0,31027
31,28,44,44,100.0,31028
31,29,86,86,100.0,31029
31,30,51,51,100.0,31030
31,31,42,42,100.0,31031
31,32,48,48,100.0,31032
31,33,60,60,100.0,31033
31,34,65,65,100.0,31034
31,35,85,85,100.0,31035
31,36,78,78,100.0,31036
31,37,93,93,100.0,31037
31,38,50,50,100.0,31038
31,39,27,27,100.0,31039
31,40,55,55,100.0,31040
31,41,60,60,100.0,31041
32,3,124,124,100.0,32003
32,11,124,124,100.0,32011
32,12,105,105,100.0,32012
32,14,112,112,100.0,32014
32,16,13,13,100.0,32016
32,17,107,107,100.0,32017
32,20,118,118,100.0,32020
32,22,130,130,100.0,32022
32,26,145,145,100.0,32026
32,28,109,109,100.0,32028
32,43,80,80,100.0,32043
33,1,91,91,100.0,33001
33,3,76,76,100.0,33003
33,4,87,87,100.0,33004
33,6,112,112,100.0,33006
33,7,27,27,100.0,33007
33,8,18,18,100.0,33008
33,9,107,107,100.0,33009
33,10,66,66,100.0,33010
33,11,90,90,100.0,33011
33,12,122,122,100.0,33012
33,13,77,77,100.0,33013
33,14,36,36,100.0,33014
33,15,99,99,100.0,33015
33,16,145,145,100.0,33016
33,17,105,105,100.0,33017
33,19,74,74,100.0,33019
33,20,96,96,100.0,33020
33,21,97,97,100.0,33021
33,22,157,157,100.0,33022
33,23,63,63,100.0,33023
33,25,108,108,100.0,33025
33,26,66,66,100.0,33026
33,27,54,54,100.0,33027
33,28,82,82,100.0,33028
35,1,76,76,100.0,35001
35,2,98,98,100.0,35002
35,3,47,47,100.0,35003
35,4,79,79,100.0,35004
35,5,53,53,100.0,35005
35,6,48,48,100.0,35006
35,7,53,53,100.0,35007
35,8,54,54,100.0,35008
35,9,60,60,100.0,35009
35,10,114,114,100.0,35010
35,11,66,66,100.0,35011
35,12,39,39,100.0,35012
35,13,47,47,100.0,35013
35,14,44,44,100.0,35014
35,15,90,90,100.0,35015
35,16,46,46,100.0,35016
35,17,88,88,100.0,35017
35,18,44,44,100.0,35018
35,19,39,39,100.0,35019
35,20,52,52,100.0,35020
35,21,55,55,100.0,35021
35,22,56,56,100.0,35022
35,23,82,82,100.0,35023
35,24,65,65,100.0,35024
35,25,94,94,100.0,35025
35,26,49,49,100.0,35026
35,27,59,59,100.0,35027
35,28,94,94,100.0,35028
35,29,35,35,100.0,35029
35,30,60,60,100.0,35030
35,31,76,76,100.0,35031
36,1,55,55,100.0,36001
36,2,42,42,100.0,36002
36,3,59,59,100.0,36003
36,4,46,46,100.0,36004
36,6,43,43,100.0,36006
36,8,40,40,100.0,36008
36,9,50,50,100.0,36009
36,10,67,67,100.0,36010
36,11,39,39,100.0,36011
36,12,29,29,100.0,36012
36,13,26,26,100.0,36013
36,16,23,23,100.0,36016
36,19,51,51,100.0,36019
36,20,47,47,100.0,36020
36,21,29,29,100.0,36021
36,22,30,30,100.0,36022
36,23,36,36,100.0,36023
36,24,4,4,100.0,36024
36,25,33,33,100.0,36025
36,27,53,53,100.0,36027
36,29,25,25,100.0,36029
37,26,55,55,100.0,37026
38,1,38,38,100.0,38001
38,35,54,54,100.0,38035
38,41,60,60,100.0,38041
39,6,0,0,0.0,39006
39,12,9,9,100.0,39012
39,25,2,2,100.0,39025
39,28,64,64,100.0,39028
39,31,59,59,100.0,39031
45,1,60,60,100.0,45001
45,2,81,81,100.0,45002
45,8,92,92,100.0,45008
45,9,121,121,100.0,45009
45,10,105,105,100.0,45010
