ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,128,99,77.34,29,22.66,01001
1,2,109,88,80.73,21,19.27,01002
1,3,85,75,88.24,10,11.76,01003
1,4,125,111,88.8,14,11.2,01004
1,5,120,99,82.5,21,17.5,01005
1,6,118,91,77.12,27,22.88,01006
1,7,132,117,88.64,15,11.36,01007
1,8,112,93,83.04,19,16.96,01008
1,9,140,117,83.57,23,16.43,01009
1,10,156,138,88.46,18,11.54,01010
1,11,109,91,83.49,18,16.51,01011
1,12,116,102,87.93,14,12.07,01012
1,13,137,112,81.75,25,18.25,01013
1,14,130,113,86.92,17,13.08,01014
1,15,90,73,81.11,17,18.89,01015
1,16,50,36,72.0,14,28.0,01016
1,17,109,95,87.16,14,12.84,01017
1,18,69,55,79.71,14,20.29,01018
1,19,141,121,85.82,20,14.18,01019
1,20,100,81,81.0,19,19.0,01020
1,21,115,99,86.09,16,13.91,01021
1,22,118,98,83.05,20,16.95,01022
1,23,130,107,82.31,23,17.69,01023
1,24,207,163,78.74,44,21.26,01024
1,25,109,100,91.74,9,8.26,01025
1,26,119,97,81.51,22,18.49,01026
1,27,81,64,79.01,17,20.99,01027
1,28,82,71,86.59,11,13.41,01028
1,29,116,92,79.31,24,20.69,01029
1,30,229,194,84.72,35,15.28,01030
1,31,125,105,84.0,20,16.0,01031
1,32,97,77,79.38,20,20.62,01032
1,33,134,113,84.33,21,15.67,01033
1,34,76,62,81.58,14,18.42,01034
1,35,69,62,89.86,7,10.14,01035
1,36,129,108,83.72,21,16.28,01036
1,37,95,78,82.11,17,17.89,01037
1,38,63,51,80.95,12,19.05,01038
1,39,138,115,83.33,23,16.67,01039
1,40,53,41,77.36,12,22.64,01040
1,41,88,76,86.36,12,13.64,01041
1,42,85,68,80.0,17,20.0,01042
1,43,91,79,86.81,12,13.19,01043
1,44,91,80,87.91,11,12.09,01044
1,45,103,87,84.47,16,15.53,01045
1,46,115,102,88.7,13,11.3,01046
1,47,89,75,84.27,14,15.73,01047
1,48,45,34,75.56,11,24.44,01048
1,49,66,56,84.85,10,15.15,01049
1,50,83,67,80.72,16,19.28,01050
2,1,201,174,86.57,27,13.43,02001
2,2,7,7,100.0,0,0.0,02002
2,3,147,121,82.31,26,17.69,02003
2,4,85,72,84.71,13,15.29,02004
2,5,80,70,87.5,10,12.5,02005
2,6,171,143,83.63,28,16.37,02006
2,7,190,163,85.79,27,14.21,02007
2,8,211,185,87.68,26,12.32,02008
2,9,130,112,86.15,18,13.85,02009
2,10,24,18,75.0,6,25.0,02010
2,11,85,77,90.59,8,9.41,02011
2,12,217,178,82.03,39,17.97,02012
2,13,135,110,81.48,25,18.52,02013
2,14,233,202,86.7,31,13.3,02014
2,15,19,17,89.47,2,10.53,02015
2,16,156,131,83.97,25,16.03,02016
2,17,120,99,82.5,21,17.5,02017
2,18,177,159,89.83,18,10.17,02018
2,19,176,136,77.27,40,22.73,02019
2,20,149,126,84.56,23,15.44,02020
2,21,167,154,92.22,13,7.78,02021
2,22,285,247,86.67,38,13.33,02022
2,23,109,88,80.73,21,19.27,02023
2,24,86,69,80.23,17,19.77,02024
2,25,90,73,81.11,17,18.89,02025
2,26,251,218,86.85,33,13.15,02026
2,27,101,89,88.12,12,11.88,02027
2,28,89,77,86.52,12,13.48,02028
2,29,56,51,91.07,5,8.93,02029
2,30,68,59,86.76,9,13.24,02030
2,31,182,155,85.16,27,14.84,02031
2,32,58,42,72.41,16,27.59,02032
2,33,81,71,87.65,10,12.35,02033
2,34,73,63,86.3,10,13.7,02034
2,35,54,48,88.89,6,11.11,02035
2,36,47,44,93.62,3,6.38,02036
2,37,235,211,89.79,24,10.21,02037
2,38,119,106,89.08,13,10.92,02038
2,39,135,107,79.26,28,20.74,02039
2,40,194,171,88.14,23,11.86,02040
2,41,64,50,78.13,14,21.88,02041
