ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,157,134,85.35,23,14.65,01001
1,2,144,120,83.33,24,16.67,01002
1,3,155,133,85.81,22,14.19,01003
1,4,165,135,81.82,30,18.18,01004
1,5,159,135,84.91,24,15.09,01005
1,6,195,158,81.03,37,18.97,01006
1,7,118,90,76.27,28,23.73,01007
1,8,130,102,78.46,28,21.54,01008
1,9,107,76,71.03,31,28.97,01009
1,10,165,135,81.82,30,18.18,01010
1,11,162,132,81.48,30,18.52,01011
1,12,168,131,77.98,37,22.02,01012
1,13,78,57,73.08,21,26.92,01013
1,14,184,157,85.33,27,14.67,01014
1,15,167,131,78.44,36,21.56,01015
1,16,143,117,81.82,26,18.18,01016
1,17,150,122,81.33,28,18.67,01017
1,18,167,138,82.63,29,17.37,01018
1,19,192,153,79.69,39,20.31,01019
1,20,155,124,80.0,31,20.0,01020
1,21,146,119,81.51,27,18.49,01021
1,22,83,72,86.75,11,13.25,01022
1,23,216,163,75.46,53,24.54,01023
1,24,137,107,78.1,30,21.9,01024
1,25,130,108,83.08,22,16.92,01025
1,26,105,85,80.95,20,19.05,01026
1,27,155,117,75.48,38,24.52,01027
1,28,63,48,76.19,15,23.81,01028
1,29,156,124,79.49,32,20.51,01029
1,30,184,142,77.17,42,22.83,01030
1,31,151,111,73.51,40,26.49,01031
1,32,145,121,83.45,24,16.55,01032
1,33,151,117,77.48,34,22.52,01033
1,34,124,95,76.61,29,23.39,01034
1,35,186,131,70.43,55,29.57,01035
1,36,176,139,78.98,37,21.02,01036
1,37,171,137,80.12,34,19.88,01037
1,38,135,106,78.52,29,21.48,01038
1,39,126,106,84.13,20,15.87,01039
1,40,145,124,85.52,21,14.48,01040
1,41,109,84,77.06,25,22.94,01041
1,42,54,45,83.33,9,16.67,01042
1,43,125,95,76.0,30,24.0,01043
1,44,106,88,83.02,18,16.98,01044
2,1,157,121,77.07,36,22.93,02001
2,2,172,139,80.81,33,19.19,02002
2,3,156,124,79.49,32,20.51,02003
2,4,161,134,83.23,27,16.77,02004
2,5,190,158,83.16,32,16.84,02005
2,6,162,132,81.48,30,18.52,02006
2,7,141,110,78.01,31,21.99,02007
2,8,156,129,82.69,27,17.31,02008
2,9,150,128,85.33,22,14.67,02009
2,10,220,177,80.45,43,19.55,02010
2,11,171,140,81.87,31,18.13,02011
2,12,197,165,83.76,32,16.24,02012
2,13,234,183,78.21,51,21.79,02013
2,14,186,146,78.49,40,21.51,02014
2,15,164,125,76.22,39,23.78,02015
2,16,127,104,81.89,23,18.11,02016
2,17,188,157,83.51,31,16.49,02017
2,18,164,143,87.2,21,12.8,02018
2,19,188,146,77.66,42,22.34,02019
2,20,180,147,81.67,33,18.33,02020
2,21,165,142,86.06,23,13.94,02021
2,22,214,177,82.71,37,17.29,02022
2,23,165,128,77.58,37,22.42,02023
2,24,148,125,84.46,23,15.54,02024
2,25,165,144,87.27,21,12.73,02025
2,26,154,124,80.52,30,19.48,02026
2,27,170,124,72.94,46,27.06,02027
2,28,203,161,79.31,42,20.69,02028
2,29,172,136,79.07,36,20.93,02029
2,30,182,144,79.12,38,20.88,02030
2,31,298,232,77.85,66,22.15,02031
2,32,161,124,77.02,37,22.98,02032
2,33,321,273,85.05,48,14.95,02033
2,34,194,166,85.57,28,14.43,02034
2,35,176,148,84.09,28,15.91,02035
2,36,164,129,78.66,35,21.34,02036
2,37,224,186,83.04,38,16.96,02037
2,38,204,160,78.43,44,21.57,02038
2,39,122,85,69.67,37,30.33,02039
2,40,154,130,84.42,24,15.58,02040
2,41,154,134,87.01,20,12.99,02041
2,42,161,137,85.09,24,14.91,02042
2,43,230,186,80.87,44,19.13,02043
2,44,119,97,81.51,22,18.49,02044
2,45,249,197,79.12,52,20.88,02045
2,46,118,92,77.97,26,22.03,02046
3,1,314,256,81.53,58,18.47,03001
3,2,342,303,88.6,39,11.4,03002
3,3,228,196,85.96,32,14.04,03003
3,4,312,270,86.54,42,13.46,03004
3,5,201,170,84.58,31,15.42,03005
3,6,229,185,80.79,44,19.21,03006
3,7,220,190,86.36,30,13.64,03007
3,8,210,163,77.62,47,22.38,03008
3,9,295,240,81.36,55,18.64,03009
3,10,170,142,83.53,28,16.47,03010
3,11,278,230,82.73,48,17.27,03011
3,12,292,239,81.85,53,18.15,03012
3,13,311,259,83.28,52,16.72,03013
3,14,191,161,84.29,30,15.71,03014
3,15,206,158,76.7,48,23.3,03015
3,16,258,216,83.72,42,16.28,03016
3,17,234,196,83.76,38,16.24,03017
3,18,407,322,79.12,85,20.88,03018
3,19,252,206,81.75,46,18.25,03019
3,20,261,217,83.14,44,16.86,03020
3,21,272,233,85.66,39,14.34,03021
3,22,228,192,84.21,36,15.79,03022
3,23,253,218,86.17,35,13.83,03023
3,24,209,173,82.78,36,17.22,03024
3,25,303,257,84.82,46,15.18,03025
3,26,303,254,83.83,49,16.17,03026
3,27,228,190,83.33,38,16.67,03027
3,28,182,148,81.32,34,18.68,03028
3,29,244,181,74.18,63,25.82,03029
3,30,258,200,77.52,58,22.48,03030
3,31,312,263,84.29,49,15.71,03031
3,32,253,217,85.77,36,14.23,03032
3,33,227,184,81.06,43,18.94,03033
3,34,258,211,81.78,47,18.22,03034
3,35,139,120,86.33,19,13.67,03035
3,36,153,120,78.43,33,21.57,03036
3,37,233,186,79.83,47,20.17,03037
3,38,246,225,91.46,21,8.54,03038
3,39,228,176,77.19,52,22.81,03039
3,40,267,213,79.78,54,20.22,03040
3,41,181,147,81.22,34,18.78,03041
