ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,239,189,79.08,50,20.92,01001
1,2,234,180,76.92,54,23.08,01002
1,3,328,285,86.89,43,13.11,01003
1,4,280,229,81.79,51,18.21,01004
1,5,271,223,82.29,48,17.71,01005
1,6,266,205,77.07,61,22.93,01006
1,7,256,214,83.59,42,16.41,01007
1,8,206,164,79.61,42,20.39,01008
1,9,248,187,75.4,61,24.6,01009
1,10,295,243,82.37,52,17.63,01010
1,11,311,250,80.39,61,19.61,01011
1,12,266,212,79.7,54,20.3,01012
1,13,228,170,74.56,58,25.44,01013
1,14,280,226,80.71,54,19.29,01014
1,15,242,193,79.75,49,20.25,01015
1,16,334,255,76.35,79,23.65,01016
1,17,250,194,77.6,56,22.4,01017
1,18,243,194,79.84,49,20.16,01018
1,19,310,235,75.81,75,24.19,01019
1,20,214,174,81.31,40,18.69,01020
1,21,306,256,83.66,50,16.34,01021
1,22,132,103,78.03,29,21.97,01022
1,23,348,265,76.15,83,23.85,01023
1,24,234,176,75.21,58,24.79,01024
1,25,249,194,77.91,55,22.09,01025
1,26,151,123,81.46,28,18.54,01026
1,27,268,204,76.12,64,23.88,01027
1,28,214,165,77.1,49,22.9,01028
1,29,264,197,74.62,67,25.38,01029
1,30,227,165,72.69,62,27.31,01030
1,31,243,189,77.78,54,22.22,01031
1,32,242,197,81.4,45,18.6,01032
1,33,249,197,79.12,52,20.88,01033
1,34,289,234,80.97,55,19.03,01034
1,35,299,235,78.6,64,21.4,01035
1,36,311,262,84.24,49,15.76,01036
1,37,251,194,77.29,57,22.71,01037
1,38,246,214,86.99,32,13.01,01038
1,39,214,168,78.5,46,21.5,01039
1,40,252,211,83.73,41,16.27,01040
2,1,263,217,82.51,46,17.49,02001
2,2,244,195,79.92,49,20.08,02002
2,3,281,227,80.78,54,19.22,02003
2,4,283,235,83.04,48,16.96,02004
2,5,310,249,80.32,61,19.68,02005
2,6,242,181,74.79,61,25.21,02006
2,7,252,209,82.94,43,17.06,02007
2,8,308,247,80.19,61,19.81,02008
2,9,269,210,78.07,59,21.93,02009
2,10,279,219,78.49,60,21.51,02010
