ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,139,108,77.7,31,22.3,01001
1,2,276,208,75.36,68,24.64,01002
1,3,169,129,76.33,40,23.67,01003
1,4,141,118,83.69,23,16.31,01004
1,5,170,148,87.06,22,12.94,01005
1,6,126,101,80.16,25,19.84,01006
1,7,180,146,81.11,34,18.89,01007
1,8,93,83,89.25,10,10.75,01008
1,9,179,149,83.24,30,16.76,01009
1,10,217,177,81.57,40,18.43,01010
1,11,138,110,79.71,28,20.29,01011
1,12,201,158,78.61,43,21.39,01012
1,13,52,42,80.77,10,19.23,01013
1,14,104,83,79.81,21,20.19,01014
1,15,120,100,83.33,20,16.67,01015
1,16,127,96,75.59,31,24.41,01016
1,17,171,134,78.36,37,21.64,01017
1,18,94,77,81.91,17,18.09,01018
1,19,99,79,79.8,20,20.2,01019
1,20,82,63,76.83,19,23.17,01020
1,21,243,196,80.66,47,19.34,01021
1,22,119,93,78.15,26,21.85,01022
1,23,210,163,77.62,47,22.38,01023
1,24,133,106,79.7,27,20.3,01024
1,25,242,204,84.3,38,15.7,01025
1,26,271,210,77.49,61,22.51,01026
1,27,131,107,81.68,24,18.32,01027
1,28,22,16,72.73,6,27.27,01028
1,29,197,155,78.68,42,21.32,01029
1,30,112,84,75.0,28,25.0,01030
1,31,51,45,88.24,6,11.76,01031
1,32,85,75,88.24,10,11.76,01032
1,33,171,133,77.78,38,22.22,01033
1,34,39,31,79.49,8,20.51,01034
1,35,26,23,88.46,3,11.54,01035
1,36,130,109,83.85,21,16.15,01036
2,1,259,219,84.56,40,15.44,02001
2,2,235,209,88.94,26,11.06,02002
2,3,157,126,80.25,31,19.75,02003
2,4,41,30,73.17,11,26.83,02004
2,5,97,75,77.32,22,22.68,02005
2,6,85,69,81.18,16,18.82,02006
2,7,197,174,88.32,23,11.68,02007
2,8,202,173,85.64,29,14.36,02008
2,9,57,41,71.93,16,28.07,02009
2,10,82,62,75.61,20,24.39,02010
2,11,293,246,83.96,47,16.04,02011
2,12,116,98,84.48,18,15.52,02012
2,13,235,216,91.91,19,8.09,02013
2,14,201,181,90.05,20,9.95,02014
2,15,67,50,74.63,17,25.37,02015
2,16,112,90,80.36,22,19.64,02016
2,17,164,129,78.66,35,21.34,02017
2,18,209,184,88.04,25,11.96,02018
2,19,73,52,71.23,21,28.77,02019
2,20,162,151,93.21,11,6.79,02020
2,21,153,131,85.62,22,14.38,02021
2,22,350,288,82.29,62,17.71,02022
2,23,128,103,80.47,25,19.53,02023
2,24,115,107,93.04,8,6.96,02024
2,25,76,50,65.79,26,34.21,02025
2,26,106,94,88.68,12,11.32,02026
2,27,12,10,83.33,2,16.67,02027
2,28,180,148,82.22,32,17.78,02028
2,29,89,75,84.27,14,15.73,02029
2,30,81,73,90.12,8,9.88,02030
2,31,173,154,89.02,19,10.98,02031
2,32,85,69,81.18,16,18.82,02032
2,33,236,202,85.59,34,14.41,02033
2,34,102,90,88.24,12,11.76,02034
2,35,91,81,89.01,10,10.99,02035
2,36,74,67,90.54,7,9.46,02036
2,37,247,206,83.4,41,16.6,02037
2,38,173,144,83.24,29,16.76,02038
2,39,202,164,81.19,38,18.81,02039
2,40,222,169,76.13,53,23.87,02040
2,41,39,29,74.36,10,25.64,02041
2,42,70,63,90.0,7,10.0,02042
2,43,267,224,83.9,43,16.1,02043
2,44,145,136,93.79,9,6.21,02044
2,45,65,59,90.77,6,9.23,02045
2,46,271,247,91.14,24,8.86,02046
2,47,123,115,93.5,8,6.5,02047
2,48,232,205,88.36,27,11.64,02048
2,49,113,91,80.53,22,19.47,02049
2,50,108,92,85.19,16,14.81,02050
2,51,119,104,87.39,15,12.61,02051
2,52,290,234,80.69,56,19.31,02052
2,53,95,84,88.42,11,11.58,02053
2,54,254,203,79.92,51,20.08,02054
3,1,198,159,80.3,39,19.7,03001
3,2,127,111,87.4,16,12.6,03002
3,3,77,52,67.53,25,32.47,03003
3,4,80,66,82.5,14,17.5,03004
3,5,106,89,83.96,17,16.04,03005
3,6,49,41,83.67,8,16.33,03006
3,7,30,23,76.67,7,23.33,03007
3,8,89,69,77.53,20,22.47,03008
3,9,111,81,72.97,30,27.03,03009
3,10,169,135,79.88,34,20.12,03010
3,11,95,74,77.89,21,22.11,03011
3,12,121,105,86.78,16,13.22,03012
3,13,36,33,91.67,3,8.33,03013
3,14,39,32,82.05,7,17.95,03014
3,15,73,64,87.67,9,12.33,03015
3,16,170,138,81.18,32,18.82,03016
3,17,98,77,78.57,21,21.43,03017
3,18,89,80,89.89,9,10.11,03018
3,19,85,56,65.88,29,34.12,03019
3,20,58,38,65.52,20,34.48,03020
3,21,53,42,79.25,11,20.75,03021
3,22,92,84,91.3,8,8.7,03022
3,23,93,81,87.1,12,12.9,03023
3,24,95,78,82.11,17,17.89,03024
3,25,44,33,75.0,11,25.0,03025
3,26,69,52,75.36,17,24.64,03026
3,27,34,27,79.41,7,20.59,03027
3,28,99,82,82.83,17,17.17,03028
3,29,32,26,81.25,6,18.75,03029
3,30,91,71,78.02,20,21.98,03030
3,31,93,76,81.72,17,18.28,03031
