ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,140,111,79.29,29,20.71,01001
1,2,267,202,75.66,65,24.34,01002
1,3,164,135,82.32,29,17.68,01003
1,4,132,105,79.55,27,20.45,01004
1,5,167,133,79.64,34,20.36,01005
1,6,116,94,81.03,22,18.97,01006
1,7,170,136,80.0,34,20.0,01007
1,8,95,81,85.26,14,14.74,01008
1,9,169,141,83.43,28,16.57,01009
1,10,206,169,82.04,37,17.96,01010
1,11,136,110,80.88,26,19.12,01011
1,12,184,142,77.17,42,22.83,01012
1,13,52,40,76.92,12,23.08,01013
1,14,97,76,78.35,21,21.65,01014
1,15,104,78,75.0,26,25.0,01015
1,16,90,69,76.67,21,23.33,01016
1,17,155,118,76.13,37,23.87,01017
1,18,91,69,75.82,22,24.18,01018
1,19,90,67,74.44,23,25.56,01019
1,20,73,53,72.6,20,27.4,01020
1,21,241,193,80.08,48,19.92,01021
1,22,92,71,77.17,21,22.83,01022
1,23,217,169,77.88,48,22.12,01023
1,24,126,103,81.75,23,18.25,01024
1,25,215,171,79.53,44,20.47,01025
1,26,271,221,81.55,50,18.45,01026
1,27,93,70,75.27,23,24.73,01027
1,28,15,13,86.67,2,13.33,01028
1,29,189,141,74.6,48,25.4,01029
1,30,106,79,74.53,27,25.47,01030
1,31,42,30,71.43,12,28.57,01031
1,32,68,54,79.41,14,20.59,01032
1,33,152,112,73.68,40,26.32,01033
1,34,30,21,70.0,9,30.0,01034
1,35,29,25,86.21,4,13.79,01035
1,36,135,117,86.67,18,13.33,01036
2,1,253,201,79.45,52,20.55,02001
2,2,214,172,80.37,42,19.63,02002
2,3,124,89,71.77,35,28.23,02003
2,4,37,25,67.57,12,32.43,02004
2,5,72,55,76.39,17,23.61,02005
2,6,67,49,73.13,18,26.87,02006
2,7,177,136,76.84,41,23.16,02007
2,8,177,145,81.92,32,18.08,02008
2,9,47,38,80.85,9,19.15,02009
2,10,72,48,66.67,24,33.33,02010
2,11,252,203,80.56,49,19.44,02011
2,12,96,66,68.75,30,31.25,02012
2,13,202,164,81.19,38,18.81,02013
2,14,185,145,78.38,40,21.62,02014
2,15,43,28,65.12,15,34.88,02015
2,16,94,78,82.98,16,17.02,02016
2,17,128,95,74.22,33,25.78,02017
2,18,170,142,83.53,28,16.47,02018
2,19,52,39,75.0,13,25.0,02019
2,20,129,108,83.72,21,16.28,02020
2,21,132,110,83.33,22,16.67,02021
2,22,340,279,82.06,61,17.94,02022
2,23,102,79,77.45,23,22.55,02023
2,24,102,90,88.24,12,11.76,02024
2,25,67,54,80.6,13,19.4,02025
2,26,70,54,77.14,16,22.86,02026
2,27,5,3,60.0,2,40.0,02027
2,28,153,114,74.51,39,25.49,02028
2,29,67,55,82.09,12,17.91,02029
2,30,66,48,72.73,18,27.27,02030
2,31,157,116,73.89,41,26.11,02031
2,32,65,47,72.31,18,27.69,02032
2,33,212,170,80.19,42,19.81,02033
2,34,82,70,85.37,12,14.63,02034
2,35,80,67,83.75,13,16.25,02035
2,36,63,44,69.84,19,30.16,02036
2,37,223,185,82.96,38,17.04,02037
2,38,148,108,72.97,40,27.03,02038
2,39,157,120,76.43,37,23.57,02039
2,40,194,146,75.26,48,24.74,02040
2,41,28,21,75.0,7,25.0,02041
2,42,64,53,82.81,11,17.19,02042
2,43,253,212,83.79,41,16.21,02043
2,44,121,101,83.47,20,16.53,02044
2,45,57,42,73.68,15,26.32,02045
2,46,216,182,84.26,34,15.74,02046
2,47,113,98,86.73,15,13.27,02047
2,48,204,164,80.39,40,19.61,02048
2,49,109,84,77.06,25,22.94,02049
2,50,98,83,84.69,15,15.31,02050
2,51,91,71,78.02,20,21.98,02051
2,52,249,177,71.08,72,28.92,02052
2,53,66,46,69.7,20,30.3,02053
2,54,252,195,77.38,57,22.62,02054
3,1,143,99,69.23,44,30.77,03001
3,2,102,82,80.39,20,19.61,03002
3,3,65,47,72.31,18,27.69,03003
3,4,54,42,77.78,12,22.22,03004
3,5,81,66,81.48,15,18.52,03005
3,6,42,36,85.71,6,14.29,03006
3,7,21,16,76.19,5,23.81,03007
3,8,57,43,75.44,14,24.56,03008
3,9,90,62,68.89,28,31.11,03009
3,10,133,89,66.92,44,33.08,03010
3,11,71,52,73.24,19,26.76,03011
3,12,96,73,76.04,23,23.96,03012
3,13,28,20,71.43,8,28.57,03013
3,14,36,22,61.11,14,38.89,03014
3,15,67,52,77.61,15,22.39,03015
3,16,146,94,64.38,52,35.62,03016
3,17,73,57,78.08,16,21.92,03017
3,18,68,52,76.47,16,23.53,03018
3,19,70,46,65.71,24,34.29,03019
3,20,37,24,64.86,13,35.14,03020
3,21,50,37,74.0,13,26.0,03021
3,22,64,50,78.13,14,21.88,03022
3,23,68,54,79.41,14,20.59,03023
3,24,90,63,70.0,27,30.0,03024
3,25,38,24,63.16,14,36.84,03025
3,26,62,43,69.35,19,30.65,03026
3,27,28,18,64.29,10,35.71,03027
3,28,88,61,69.32,27,30.68,03028
3,29,17,13,76.47,4,23.53,03029
3,30,68,46,67.65,22,32.35,03030
3,31,87,56,64.37,31,35.63,03031
3,32,129,93,72.09,36,27.91,03032
3,33,91,60,65.93,31,34.07,03033
