ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,145,114,78.62,31,21.38,01001
1,2,276,205,74.28,71,25.72,01002
1,3,173,135,78.03,38,21.97,01003
1,4,135,110,81.48,25,18.52,01004
1,5,172,149,86.63,23,13.37,01005
1,6,121,103,85.12,18,14.88,01006
1,7,173,139,80.35,34,19.65,01007
1,8,103,86,83.5,17,16.5,01008
1,9,184,158,85.87,26,14.13,01009
1,10,218,178,81.65,40,18.35,01010
1,11,132,107,81.06,25,18.94,01011
1,12,204,165,80.88,39,19.12,01012
1,13,64,53,82.81,11,17.19,01013
1,14,113,89,78.76,24,21.24,01014
1,15,119,101,84.87,18,15.13,01015
1,16,119,92,77.31,27,22.69,01016
1,17,163,130,79.75,33,20.25,01017
1,18,99,82,82.83,17,17.17,01018
1,19,109,87,79.82,22,20.18,01019
1,20,84,68,80.95,16,19.05,01020
1,21,242,201,83.06,41,16.94,01021
1,22,113,89,78.76,24,21.24,01022
1,23,207,170,82.13,37,17.87,01023
1,24,131,101,77.1,30,22.9,01024
1,25,230,195,84.78,35,15.22,01025
1,26,264,207,78.41,57,21.59,01026
1,27,132,108,81.82,24,18.18,01027
1,28,19,14,73.68,5,26.32,01028
1,29,201,152,75.62,49,24.38,01029
1,30,117,90,76.92,27,23.08,01030
1,31,46,43,93.48,3,6.52,01031
1,32,80,63,78.75,17,21.25,01032
1,33,148,117,79.05,31,20.95,01033
1,34,37,29,78.38,8,21.62,01034
1,35,24,19,79.17,5,20.83,01035
1,36,131,109,83.21,22,16.79,01036
2,1,269,227,84.39,42,15.61,02001
2,2,253,232,91.7,21,8.3,02002
2,3,158,128,81.01,30,18.99,02003
2,4,46,38,82.61,8,17.39,02004
2,5,100,79,79.0,21,21.0,02005
2,6,90,71,78.89,19,21.11,02006
2,7,202,179,88.61,23,11.39,02007
2,8,201,182,90.55,19,9.45,02008
2,9,57,48,84.21,9,15.79,02009
2,10,95,78,82.11,17,17.89,02010
2,11,282,242,85.82,40,14.18,02011
2,12,121,106,87.6,15,12.4,02012
2,13,228,211,92.54,17,7.46,02013
2,14,208,195,93.75,13,6.25,02014
2,15,76,60,78.95,16,21.05,02015
2,16,110,98,89.09,12,10.91,02016
2,17,179,154,86.03,25,13.97,02017
2,18,240,218,90.83,22,9.17,02018
2,19,63,58,92.06,5,7.94,02019
2,20,175,164,93.71,11,6.29,02020
2,21,152,140,92.11,12,7.89,02021
2,22,354,295,83.33,59,16.67,02022
2,23,128,115,89.84,13,10.16,02023
2,24,119,108,90.76,11,9.24,02024
2,25,76,57,75.0,19,25.0,02025
2,26,101,90,89.11,11,10.89,02026
2,27,13,10,76.92,3,23.08,02027
2,28,184,156,84.78,28,15.22,02028
2,29,89,78,87.64,11,12.36,02029
2,30,88,77,87.5,11,12.5,02030
2,31,196,182,92.86,14,7.14,02031
2,32,89,71,79.78,18,20.22,02032
2,33,256,224,87.5,32,12.5,02033
2,34,105,95,90.48,10,9.52,02034
2,35,87,75,86.21,12,13.79,02035
2,36,67,62,92.54,5,7.46,02036
2,37,245,206,84.08,39,15.92,02037
2,38,173,148,85.55,25,14.45,02038
2,39,200,169,84.5,31,15.5,02039
2,40,214,169,78.97,45,21.03,02040
2,41,40,32,80.0,8,20.0,02041
2,42,77,69,89.61,8,10.39,02042
2,43,272,235,86.4,37,13.6,02043
2,44,157,149,94.9,8,5.1,02044
2,45,63,57,90.48,6,9.52,02045
2,46,289,272,94.12,17,5.88,02046
2,47,125,114,91.2,11,8.8,02047
2,48,244,224,91.8,20,8.2,02048
2,49,112,91,81.25,21,18.75,02049
2,50,113,97,85.84,16,14.16,02050
2,51,134,123,91.79,11,8.21,02051
2,52,295,247,83.73,48,16.27,02052
2,53,111,95,85.59,16,14.41,02053
2,54,252,199,78.97,53,21.03,02054
3,1,202,172,85.15,30,14.85,03001
3,2,138,129,93.48,9,6.52,03002
3,3,83,65,78.31,18,21.69,03003
3,4,78,66,84.62,12,15.38,03004
3,5,111,88,79.28,23,20.72,03005
3,6,50,44,88.0,6,12.0,03006
3,7,28,23,82.14,5,17.86,03007
3,8,74,64,86.49,10,13.51,03008
3,9,114,93,81.58,21,18.42,03009
3,10,164,137,83.54,27,16.46,03010
3,11,88,76,86.36,12,13.64,03011
3,12,124,111,89.52,13,10.48,03012
3,13,41,38,92.68,3,7.32,03013
3,14,38,31,81.58,7,18.42,03014
3,15,84,76,90.48,8,9.52,03015
3,16,158,128,81.01,30,18.99,03016
3,17,98,84,85.71,14,14.29,03017
3,18,90,80,88.89,10,11.11,03018
3,19,87,71,81.61,16,18.39,03019
3,20,55,37,67.27,18,32.73,03020
3,21,58,46,79.31,12,20.69,03021
3,22,90,84,93.33,6,6.67,03022
3,23,87,74,85.06,13,14.94,03023
3,24,106,93,87.74,13,12.26,03024
3,25,45,36,80.0,9,20.0,03025
3,26,72,63,87.5,9,12.5,03026
3,27,40,32,80.0,8,20.0,03027
3,28,99,87,87.88,12,12.12,03028
3,29,30,25,83.33,5,16.67,03029
3,30,89,75,84.27,14,15.73,03030
