ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,138,102,73.91,36,26.09,01001
1,2,258,200,77.52,58,22.48,01002
1,3,160,125,78.13,35,21.88,01003
1,4,135,109,80.74,26,19.26,01004
1,5,164,137,83.54,27,16.46,01005
1,6,116,93,80.17,23,19.83,01006
1,7,164,129,78.66,35,21.34,01007
1,8,92,79,85.87,13,14.13,01008
1,9,169,143,84.62,26,15.38,01009
1,10,202,160,79.21,42,20.79,01010
1,11,127,98,77.17,29,22.83,01011
1,12,179,135,75.42,44,24.58,01012
1,13,49,34,69.39,15,30.61,01013
1,14,95,67,70.53,28,29.47,01014
1,15,93,74,79.57,19,20.43,01015
1,16,93,71,76.34,22,23.66,01016
1,17,150,110,73.33,40,26.67,01017
1,18,79,62,78.48,17,21.52,01018
1,19,83,64,77.11,19,22.89,01019
1,20,74,53,71.62,21,28.38,01020
1,21,240,203,84.58,37,15.42,01021
1,22,97,73,75.26,24,24.74,01022
1,23,213,162,76.06,51,23.94,01023
1,24,122,96,78.69,26,21.31,01024
1,25,214,174,81.31,40,18.69,01025
1,26,262,203,77.48,59,22.52,01026
1,27,104,80,76.92,24,23.08,01027
1,28,18,14,77.78,4,22.22,01028
1,29,181,133,73.48,48,26.52,01029
1,30,107,79,73.83,28,26.17,01030
1,31,43,33,76.74,10,23.26,01031
1,32,79,62,78.48,17,21.52,01032
1,33,153,117,76.47,36,23.53,01033
1,34,33,23,69.7,10,30.3,01034
1,35,27,22,81.48,5,18.52,01035
1,36,130,108,83.08,22,16.92,01036
2,1,269,220,81.78,49,18.22,02001
2,2,265,233,87.92,32,12.08,02002
2,3,116,77,66.38,39,33.62,02003
2,4,33,25,75.76,8,24.24,02004
2,5,73,54,73.97,19,26.03,02005
2,6,73,52,71.23,21,28.77,02006
2,7,173,145,83.82,28,16.18,02007
2,8,191,168,87.96,23,12.04,02008
2,9,49,31,63.27,18,36.73,02009
2,10,74,50,67.57,24,32.43,02010
2,11,270,217,80.37,53,19.63,02011
2,12,121,99,81.82,22,18.18,02012
2,13,224,204,91.07,20,8.93,02013
2,14,190,168,88.42,22,11.58,02014
2,15,54,40,74.07,14,25.93,02015
2,16,89,72,80.9,17,19.1,02016
2,17,136,107,78.68,29,21.32,02017
2,18,206,168,81.55,38,18.45,02018
2,19,49,42,85.71,7,14.29,02019
2,20,153,136,88.89,17,11.11,02020
2,21,136,117,86.03,19,13.97,02021
2,22,343,295,86.01,48,13.99,02022
2,23,117,100,85.47,17,14.53,02023
2,24,100,90,90.0,10,10.0,02024
2,25,64,53,82.81,11,17.19,02025
2,26,101,78,77.23,23,22.77,02026
2,27,7,4,57.14,3,42.86,02027
2,28,158,130,82.28,28,17.72,02028
2,29,79,63,79.75,16,20.25,02029
2,30,69,52,75.36,17,24.64,02030
2,31,176,151,85.8,25,14.2,02031
2,32,65,50,76.92,15,23.08,02032
2,33,235,201,85.53,34,14.47,02033
2,34,94,75,79.79,19,20.21,02034
2,35,83,68,81.93,15,18.07,02035
2,36,72,52,72.22,20,27.78,02036
2,37,219,194,88.58,25,11.42,02037
2,38,146,112,76.71,34,23.29,02038
2,39,161,137,85.09,24,14.91,02039
2,40,196,157,80.1,39,19.9,02040
2,41,35,28,80.0,7,20.0,02041
2,42,64,52,81.25,12,18.75,02042
2,43,269,224,83.27,45,16.73,02043
2,44,140,123,87.86,17,12.14,02044
2,45,53,45,84.91,8,15.09,02045
2,46,239,215,89.96,24,10.04,02046
2,47,115,107,93.04,8,6.96,02047
2,48,225,200,88.89,25,11.11,02048
2,49,111,88,79.28,23,20.72,02049
2,50,98,84,85.71,14,14.29,02050
