ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,155,126,81.29,29,18.71,01001
1,2,319,252,79.0,67,21.0,01002
1,3,187,152,81.28,35,18.72,01003
1,4,154,122,79.22,32,20.78,01004
1,5,195,171,87.69,24,12.31,01005
1,6,146,123,84.25,23,15.75,01006
1,7,211,170,80.57,41,19.43,01007
1,8,94,83,88.3,11,11.7,01008
1,9,213,175,82.16,38,17.84,01009
1,10,243,203,83.54,40,16.46,01010
1,11,151,122,80.79,29,19.21,01011
1,12,227,175,77.09,52,22.91,01012
1,13,65,48,73.85,17,26.15,01013
1,14,124,95,76.61,29,23.39,01014
1,15,130,111,85.38,19,14.62,01015
1,16,137,101,73.72,36,26.28,01016
1,17,191,148,77.49,43,22.51,01017
1,18,118,93,78.81,25,21.19,01018
1,19,133,105,78.95,28,21.05,01019
1,20,91,75,82.42,16,17.58,01020
1,21,289,238,82.35,51,17.65,01021
1,22,126,96,76.19,30,23.81,01022
1,23,252,204,80.95,48,19.05,01023
1,24,156,131,83.97,25,16.03,01024
1,25,271,227,83.76,44,16.24,01025
1,26,306,233,76.14,73,23.86,01026
1,27,147,122,82.99,25,17.01,01027
1,28,28,20,71.43,8,28.57,01028
1,29,241,194,80.5,47,19.5,01029
1,30,134,104,77.61,30,22.39,01030
1,31,60,50,83.33,10,16.67,01031
1,32,100,83,83.0,17,17.0,01032
1,33,185,146,78.92,39,21.08,01033
1,34,37,31,83.78,6,16.22,01034
1,35,33,27,81.82,6,18.18,01035
1,36,160,132,82.5,28,17.5,01036
2,1,296,242,81.76,54,18.24,02001
2,2,260,220,84.62,40,15.38,02002
2,3,179,139,77.65,40,22.35,02003
2,4,45,36,80.0,9,20.0,02004
2,5,103,79,76.7,24,23.3,02005
2,6,102,85,83.33,17,16.67,02006
2,7,228,190,83.33,38,16.67,02007
2,8,211,177,83.89,34,16.11,02008
2,9,63,53,84.13,10,15.87,02009
2,10,99,86,86.87,13,13.13,02010
2,11,318,269,84.59,49,15.41,02011
2,12,128,104,81.25,24,18.75,02012
2,13,243,214,88.07,29,11.93,02013
2,14,208,174,83.65,34,16.35,02014
2,15,69,51,73.91,18,26.09,02015
2,16,115,99,86.09,16,13.91,02016
