ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,148,108,72.97,40,27.03,01001
1,2,287,208,72.47,79,27.53,01002
1,3,177,129,72.88,48,27.12,01003
1,4,148,110,74.32,38,25.68,01004
1,5,185,143,77.3,42,22.7,01005
1,6,123,99,80.49,24,19.51,01006
1,7,189,136,71.96,53,28.04,01007
1,8,95,73,76.84,22,23.16,01008
1,9,189,139,73.54,50,26.46,01009
1,10,230,174,75.65,56,24.35,01010
1,11,141,106,75.18,35,24.82,01011
1,12,203,150,73.89,53,26.11,01012
1,13,55,42,76.36,13,23.64,01013
1,14,111,87,78.38,24,21.62,01014
1,15,126,105,83.33,21,16.67,01015
1,16,122,95,77.87,27,22.13,01016
1,17,175,130,74.29,45,25.71,01017
1,18,110,85,77.27,25,22.73,01018
1,19,110,84,76.36,26,23.64,01019
1,20,89,66,74.16,23,25.84,01020
1,21,257,199,77.43,58,22.57,01021
1,22,114,87,76.32,27,23.68,01022
1,23,218,155,71.1,63,28.9,01023
1,24,140,108,77.14,32,22.86,01024
1,25,243,190,78.19,53,21.81,01025
1,26,279,215,77.06,64,22.94,01026
1,27,139,112,80.58,27,19.42,01027
1,28,23,18,78.26,5,21.74,01028
1,29,207,147,71.01,60,28.99,01029
1,30,119,85,71.43,34,28.57,01030
1,31,51,42,82.35,9,17.65,01031
1,32,83,61,73.49,22,26.51,01032
1,33,166,129,77.71,37,22.29,01033
1,34,39,29,74.36,10,25.64,01034
1,35,30,20,66.67,10,33.33,01035
1,36,133,105,78.95,28,21.05,01036
2,1,283,215,75.97,68,24.03,02001
2,2,286,265,92.66,21,7.34,02002
2,3,157,126,80.25,31,19.75,02003
2,4,41,35,85.37,6,14.63,02004
2,5,98,76,77.55,22,22.45,02005
2,6,94,73,77.66,21,22.34,02006
2,7,209,192,91.87,17,8.13,02007
2,8,222,152,68.47,70,31.53,02008
2,9,54,44,81.48,10,18.52,02009
2,10,103,81,78.64,22,21.36,02010
2,11,317,197,62.15,120,37.85,02011
2,12,145,127,87.59,18,12.41,02012
2,13,260,234,90.0,26,10.0,02013
2,14,221,200,90.5,21,9.5,02014
2,15,73,58,79.45,15,20.55,02015
2,16,115,102,88.7,13,11.3,02016
2,17,182,157,86.26,25,13.74,02017
2,18,239,218,91.21,21,8.79,02018
2,19,64,54,84.38,10,15.63,02019
2,20,183,165,90.16,18,9.84,02020
2,21,157,142,90.45,15,9.55,02021
2,22,376,256,68.09,120,31.91,02022
2,23,135,120,88.89,15,11.11,02023
2,24,121,111,91.74,10,8.26,02024
2,25,77,55,71.43,22,28.57,02025
2,26,123,110,89.43,13,10.57,02026
2,27,13,12,92.31,1,7.69,02027
2,28,179,153,85.47,26,14.53,02028
2,29,98,83,84.69,15,15.31,02029
2,30,84,72,85.71,12,14.29,02030
2,31,196,177,90.31,19,9.69,02031
2,32,82,68,82.93,14,17.07,02032
2,33,269,229,85.13,40,14.87,02033
2,34,110,100,90.91,10,9.09,02034
2,35,84,76,90.48,8,9.52,02035
2,36,77,69,89.61,8,10.39,02036
2,37,261,201,77.01,60,22.99,02037
2,38,175,143,81.71,32,18.29,02038
2,39,206,173,83.98,33,16.02,02039
2,40,235,183,77.87,52,22.13,02040
2,41,32,27,84.38,5,15.63,02041
2,42,74,66,89.19,8,10.81,02042
2,43,300,180,60.0,120,40.0,02043
2,44,158,149,94.3,9,5.7,02044
2,45,66,62,93.94,4,6.06,02045
2,46,306,278,90.85,28,9.15,02046
2,47,124,107,86.29,17,13.71,02047
2,48,253,230,90.91,23,9.09,02048
2,49,118,78,66.1,40,33.9,02049
2,50,112,93,83.04,19,16.96,02050
2,51,134,117,87.31,17,12.69,02051
2,52,302,233,77.15,69,22.85,02052
2,53,110,97,88.18,13,11.82,02053
2,54,270,191,70.74,79,29.26,02054
3,1,229,195,85.15,34,14.85,03001
3,2,212,202,95.28,10,4.72,03002
3,3,85,62,72.94,23,27.06,03003
3,4,89,75,84.27,14,15.73,03004
3,5,112,91,81.25,21,18.75,03005
3,6,57,51,89.47,6,10.53,03006
3,7,28,22,78.57,6,21.43,03007
