ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,285,215,75.44,70,24.56,01001
1,2,366,283,77.32,83,22.68,01002
1,3,279,224,80.29,55,19.71,01003
1,4,249,196,78.71,53,21.29,01004
1,5,287,227,79.09,60,20.91,01005
1,6,211,168,79.62,43,20.38,01006
1,7,390,311,79.74,79,20.26,01007
1,8,224,176,78.57,48,21.43,01008
1,9,209,149,71.29,60,28.71,01009
1,10,263,210,79.85,53,20.15,01010
1,11,289,214,74.05,75,25.95,01011
1,12,270,234,86.67,36,13.33,01012
1,13,251,184,73.31,67,26.69,01013
1,14,339,273,80.53,66,19.47,01014
1,15,153,114,74.51,39,25.49,01015
1,16,92,57,61.96,35,38.04,01016
1,17,269,212,78.81,57,21.19,01017
1,18,182,134,73.63,48,26.37,01018
1,19,295,234,79.32,61,20.68,01019
1,20,142,101,71.13,41,28.87,01020
1,21,371,299,80.59,72,19.41,01021
1,22,180,131,72.78,49,27.22,01022
1,23,272,205,75.37,67,24.63,01023
1,24,312,227,72.76,85,27.24,01024
1,25,230,173,75.22,57,24.78,01025
1,26,286,229,80.07,57,19.93,01026
1,27,237,181,76.37,56,23.63,01027
1,28,228,167,73.25,61,26.75,01028
1,29,203,154,75.86,49,24.14,01029
1,30,263,195,74.14,68,25.86,01030
1,31,296,241,81.42,55,18.58,01031
1,32,147,99,67.35,48,32.65,01032
1,33,259,200,77.22,59,22.78,01033
1,34,165,124,75.15,41,24.85,01034
1,35,189,160,84.66,29,15.34,01035
1,36,352,293,83.24,59,16.76,01036
1,37,321,252,78.5,69,21.5,01037
1,38,119,93,78.15,26,21.85,01038
1,39,302,227,75.17,75,24.83,01039
1,40,107,82,76.64,25,23.36,01040
2,1,410,328,80.0,82,20.0,02001
2,2,8,7,87.5,1,12.5,02002
2,3,274,214,78.1,60,21.9,02003
2,4,131,89,67.94,42,32.06,02004
2,5,145,109,75.17,36,24.83,02005
2,6,352,302,85.8,50,14.2,02006
2,7,249,203,81.53,46,18.47,02007
2,8,323,269,83.28,54,16.72,02008
2,9,165,128,77.58,37,22.42,02009
2,10,82,60,73.17,22,26.83,02010
2,11,98,76,77.55,22,22.45,02011
2,12,330,270,81.82,60,18.18,02012
2,13,157,119,75.8,38,24.2,02013
2,14,323,264,81.73,59,18.27,02014
2,15,46,38,82.61,8,17.39,02015
2,16,316,258,81.65,58,18.35,02016
2,17,212,149,70.28,63,29.72,02017
2,18,750,628,83.73,122,16.27,02018
2,19,89,60,67.42,29,32.58,02019
2,20,190,153,80.53,37,19.47,02020
2,21,191,157,82.2,34,17.8,02021
2,22,383,317,82.77,66,17.23,02022
2,23,155,121,78.06,34,21.94,02023
2,24,128,104,81.25,24,18.75,02024
2,25,164,126,76.83,38,23.17,02025
2,26,392,307,78.32,85,21.68,02026
2,27,126,99,78.57,27,21.43,02027
2,28,182,154,84.62,28,15.38,02028
2,29,91,75,82.42,16,17.58,02029
2,30,127,94,74.02,33,25.98,02030
2,31,216,175,81.02,41,18.98,02031
2,32,112,83,74.11,29,25.89,02032
2,33,173,138,79.77,35,20.23,02033
2,34,138,109,78.99,29,21.01,02034
2,35,146,111,76.03,35,23.97,02035
2,36,70,55,78.57,15,21.43,02036
2,37,320,264,82.5,56,17.5,02037
2,38,218,165,75.69,53,24.31,02038
2,39,224,171,76.34,53,23.66,02039
2,40,275,226,82.18,49,17.82,02040
2,41,142,105,73.94,37,26.06,02041
2,42,94,79,84.04,15,15.96,02042
2,43,302,236,78.15,66,21.85,02043
2,44,107,84,78.5,23,21.5,02044
2,45,211,147,69.67,64,30.33,02045
2,46,274,233,85.04,41,14.96,02046
2,47,180,129,71.67,51,28.33,02047
2,48,172,131,76.16,41,23.84,02048
2,49,384,313,81.51,71,18.49,02049
2,50,167,131,78.44,36,21.56,02050
2,51,191,141,73.82,50,26.18,02051
2,52,247,176,71.26,71,28.74,02052
2,53,90,69,76.67,21,23.33,02053
2,54,226,176,77.88,50,22.12,02054
2,55,67,59,88.06,8,11.94,02055
2,56,174,140,80.46,34,19.54,02056
2,57,59,43,72.88,16,27.12,02057
2,58,154,120,77.92,34,22.08,02058
2,59,220,183,83.18,37,16.82,02059
3,1,132,94,71.21,38,28.79,03001
3,2,212,171,80.66,41,19.34,03002
3,3,180,152,84.44,28,15.56,03003
3,4,70,53,75.71,17,24.29,03004
3,5,96,76,79.17,20,20.83,03005
