ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,290,216,74.48,74,25.52,01001
1,2,363,289,79.61,74,20.39,01002
1,3,284,228,80.28,56,19.72,01003
1,4,258,203,78.68,55,21.32,01004
1,5,288,231,80.21,57,19.79,01005
1,6,213,173,81.22,40,18.78,01006
1,7,389,314,80.72,75,19.28,01007
1,8,225,174,77.33,51,22.67,01008
1,9,209,148,70.81,61,29.19,01009
1,10,266,219,82.33,47,17.67,01010
1,11,287,217,75.61,70,24.39,01011
1,12,269,231,85.87,38,14.13,01012
1,13,254,184,72.44,70,27.56,01013
1,14,341,278,81.52,63,18.48,01014
1,15,155,116,74.84,39,25.16,01015
1,16,92,59,64.13,33,35.87,01016
1,17,277,218,78.7,59,21.3,01017
1,18,187,143,76.47,44,23.53,01018
1,19,292,225,77.05,67,22.95,01019
1,20,145,106,73.1,39,26.9,01020
1,21,374,300,80.21,74,19.79,01021
1,22,182,130,71.43,52,28.57,01022
1,23,278,220,79.14,58,20.86,01023
1,24,320,241,75.31,79,24.69,01024
1,25,235,181,77.02,54,22.98,01025
1,26,291,234,80.41,57,19.59,01026
1,27,246,191,77.64,55,22.36,01027
1,28,225,163,72.44,62,27.56,01028
1,29,204,162,79.41,42,20.59,01029
1,30,263,189,71.86,74,28.14,01030
1,31,300,246,82.0,54,18.0,01031
1,32,151,107,70.86,44,29.14,01032
1,33,266,207,77.82,59,22.18,01033
1,34,167,136,81.44,31,18.56,01034
1,35,188,159,84.57,29,15.43,01035
1,36,355,295,83.1,60,16.9,01036
1,37,325,254,78.15,71,21.85,01037
1,38,122,95,77.87,27,22.13,01038
1,39,306,226,73.86,80,26.14,01039
1,40,108,79,73.15,29,26.85,01040
2,1,412,328,79.61,84,20.39,02001
2,2,9,8,88.89,1,11.11,02002
2,3,269,209,77.7,60,22.3,02003
2,4,133,97,72.93,36,27.07,02004
2,5,145,111,76.55,34,23.45,02005
2,6,359,310,86.35,49,13.65,02006
2,7,254,211,83.07,43,16.93,02007
2,8,322,262,81.37,60,18.63,02008
2,9,163,128,78.53,35,21.47,02009
2,10,86,65,75.58,21,24.42,02010
2,11,104,84,80.77,20,19.23,02011
2,12,333,278,83.48,55,16.52,02012
2,13,167,132,79.04,35,20.96,02013
2,14,327,269,82.26,58,17.74,02014
2,15,44,34,77.27,10,22.73,02015
2,16,324,261,80.56,63,19.44,02016
2,17,214,160,74.77,54,25.23,02017
