ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,283,221,78.09,62,21.91,01001
1,2,374,306,81.82,68,18.18,01002
1,3,287,229,79.79,58,20.21,01003
1,4,252,212,84.13,40,15.87,01004
1,5,290,240,82.76,50,17.24,01005
1,6,209,175,83.73,34,16.27,01006
1,7,388,311,80.15,77,19.85,01007
1,8,228,179,78.51,49,21.49,01008
1,9,208,151,72.6,57,27.4,01009
1,10,265,216,81.51,49,18.49,01010
1,11,284,223,78.52,61,21.48,01011
1,12,269,235,87.36,34,12.64,01012
1,13,253,191,75.49,62,24.51,01013
1,14,340,290,85.29,50,14.71,01014
1,15,153,116,75.82,37,24.18,01015
1,16,95,65,68.42,30,31.58,01016
1,17,270,215,79.63,55,20.37,01017
1,18,180,131,72.78,49,27.22,01018
1,19,295,240,81.36,55,18.64,01019
1,20,137,106,77.37,31,22.63,01020
1,21,373,307,82.31,66,17.69,01021
1,22,180,134,74.44,46,25.56,01022
1,23,273,215,78.75,58,21.25,01023
1,24,321,242,75.39,79,24.61,01024
1,25,231,184,79.65,47,20.35,01025
1,26,287,236,82.23,51,17.77,01026
1,27,238,184,77.31,54,22.69,01027
1,28,231,175,75.76,56,24.24,01028
1,29,202,159,78.71,43,21.29,01029
1,30,261,202,77.39,59,22.61,01030
1,31,303,252,83.17,51,16.83,01031
1,32,149,106,71.14,43,28.86,01032
1,33,261,208,79.69,53,20.31,01033
1,34,166,133,80.12,33,19.88,01034
1,35,191,162,84.82,29,15.18,01035
1,36,354,301,85.03,53,14.97,01036
1,37,321,260,81.0,61,19.0,01037
1,38,120,95,79.17,25,20.83,01038
1,39,303,223,73.6,80,26.4,01039
1,40,107,81,75.7,26,24.3,01040
2,1,415,340,81.93,75,18.07,02001
2,2,9,8,88.89,1,11.11,02002
2,3,275,221,80.36,54,19.64,02003
2,4,131,91,69.47,40,30.53,02004
2,5,146,114,78.08,32,21.92,02005
2,6,351,306,87.18,45,12.82,02006
2,7,260,208,80.0,52,20.0,02007
2,8,323,268,82.97,55,17.03,02008
2,9,162,124,76.54,38,23.46,02009
2,10,87,67,77.01,20,22.99,02010
2,11,99,78,78.79,21,21.21,02011
2,12,327,271,82.87,56,17.13,02012
2,13,170,128,75.29,42,24.71,02013
2,14,332,269,81.02,63,18.98,02014
2,15,43,32,74.42,11,25.58,02015
2,16,322,260,80.75,62,19.25,02016
2,17,209,153,73.21,56,26.79,02017
2,18,761,627,82.39,134,17.61,02018
2,19,85,58,68.24,27,31.76,02019
2,20,190,155,81.58,35,18.42,02020
2,21,190,156,82.11,34,17.89,02021
2,22,382,311,81.41,71,18.59,02022
2,23,155,122,78.71,33,21.29,02023
2,24,125,103,82.4,22,17.6,02024
2,25,164,131,79.88,33,20.12,02025
2,26,397,307,77.33,90,22.67,02026
2,27,131,104,79.39,27,20.61,02027
2,28,177,154,87.01,23,12.99,02028
2,29,93,82,88.17,11,11.83,02029
2,30,132,93,70.45,39,29.55,02030
2,31,231,176,76.19,55,23.81,02031
2,32,114,81,71.05,33,28.95,02032
2,33,172,130,75.58,42,24.42,02033
2,34,139,109,78.42,30,21.58,02034
2,35,147,116,78.91,31,21.09,02035
2,36,71,48,67.61,23,32.39,02036
2,37,321,272,84.74,49,15.26,02037
2,38,220,167,75.91,53,24.09,02038
2,39,223,172,77.13,51,22.87,02039
2,40,279,232,83.15,47,16.85,02040
2,41,146,108,73.97,38,26.03,02041
2,42,92,77,83.7,15,16.3,02042
2,43,308,257,83.44,51,16.56,02043
2,44,106,78,73.58,28,26.42,02044
2,45,218,157,72.02,61,27.98,02045
2,46,275,222,80.73,53,19.27,02046
2,47,176,130,73.86,46,26.14,02047
2,48,182,137,75.27,45,24.73,02048
2,49,387,321,82.95,66,17.05,02049
2,50,168,133,79.17,35,20.83,02050
2,51,188,144,76.6,44,23.4,02051
2,52,250,189,75.6,61,24.4,02052
2,53,93,78,83.87,15,16.13,02053
2,54,229,183,79.91,46,20.09,02054
2,55,68,60,88.24,8,11.76,02055
2,56,184,145,78.8,39,21.2,02056
2,57,61,47,77.05,14,22.95,02057
2,58,156,121,77.56,35,22.44,02058
2,59,226,191,84.51,35,15.49,02059
3,1,136,91,66.91,45,33.09,03001
3,2,210,173,82.38,37,17.62,03002
3,3,179,146,81.56,33,18.44,03003
3,4,77,56,72.73,21,27.27,03004
3,5,91,72,79.12,19,20.88,03005
3,6,189,122,64.55,67,35.45,03006
3,7,111,80,72.07,31,27.93,03007
3,8,49,30,61.22,19,38.78,03008
3,9,113,84,74.34,29,25.66,03009
3,10,82,57,69.51,25,30.49,03010
3,11,117,77,65.81,40,34.19,03011
3,12,184,134,72.83,50,27.17,03012
3,13,133,99,74.44,34,25.56,03013
3,14,38,24,63.16,14,36.84,03014
3,15,199,158,79.4,41,20.6,03015
3,16,325,249,76.62,76,23.38,03016
3,17,126,81,64.29,45,35.71,03017
3,18,109,80,73.39,29,26.61,03018
3,19,51,37,72.55,14,27.45,03019
