ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,299,236,78.93,63,21.07,01001
1,2,379,327,86.28,52,13.72,01002
1,3,303,246,81.19,57,18.81,01003
1,4,264,222,84.09,42,15.91,01004
1,5,312,266,85.26,46,14.74,01005
1,6,218,187,85.78,31,14.22,01006
1,7,397,333,83.88,64,16.12,01007
1,8,234,185,79.06,49,20.94,01008
1,9,212,156,73.58,56,26.42,01009
1,10,278,230,82.73,48,17.27,01010
1,11,306,236,77.12,70,22.88,01011
1,12,289,256,88.58,33,11.42,01012
1,13,264,211,79.92,53,20.08,01013
1,14,363,299,82.37,64,17.63,01014
1,15,162,132,81.48,30,18.52,01015
1,16,98,73,74.49,25,25.51,01016
1,17,287,236,82.23,51,17.77,01017
1,18,185,139,75.14,46,24.86,01018
1,19,299,237,79.26,62,20.74,01019
1,20,145,116,80.0,29,20.0,01020
1,21,397,330,83.12,67,16.88,01021
1,22,190,139,73.16,51,26.84,01022
1,23,297,234,78.79,63,21.21,01023
1,24,330,260,78.79,70,21.21,01024
1,25,247,201,81.38,46,18.62,01025
1,26,307,259,84.36,48,15.64,01026
1,27,257,198,77.04,59,22.96,01027
1,28,238,183,76.89,55,23.11,01028
1,29,218,174,79.82,44,20.18,01029
1,30,287,230,80.14,57,19.86,01030
1,31,311,259,83.28,52,16.72,01031
1,32,158,118,74.68,40,25.32,01032
1,33,275,219,79.64,56,20.36,01033
1,34,176,146,82.95,30,17.05,01034
1,35,199,171,85.93,28,14.07,01035
1,36,373,317,84.99,56,15.01,01036
1,37,328,267,81.4,61,18.6,01037
1,38,128,102,79.69,26,20.31,01038
1,39,306,226,73.86,80,26.14,01039
1,40,113,89,78.76,24,21.24,01040
2,1,430,352,81.86,78,18.14,02001
2,2,8,8,100.0,0,0.0,02002
2,3,289,232,80.28,57,19.72,02003
2,4,136,98,72.06,38,27.94,02004
2,5,145,103,71.03,42,28.97,02005
2,6,370,321,86.76,49,13.24,02006
2,7,272,230,84.56,42,15.44,02007
2,8,333,275,82.58,58,17.42,02008
2,9,171,135,78.95,36,21.05,02009
2,10,87,66,75.86,21,24.14,02010
2,11,113,92,81.42,21,18.58,02011
2,12,351,298,84.9,53,15.1,02012
2,13,171,134,78.36,37,21.64,02013
2,14,346,301,86.99,45,13.01,02014
2,15,50,41,82.0,9,18.0,02015
2,16,339,281,82.89,58,17.11,02016
2,17,229,170,74.24,59,25.76,02017
2,18,794,671,84.51,123,15.49,02018
2,19,91,69,75.82,22,24.18,02019
2,20,203,163,80.3,40,19.7,02020
2,21,204,163,79.9,41,20.1,02021
2,22,388,329,84.79,59,15.21,02022
2,23,160,118,73.75,42,26.25,02023
2,24,124,109,87.9,15,12.1,02024
2,25,169,137,81.07,32,18.93,02025
2,26,409,327,79.95,82,20.05,02026
2,27,138,106,76.81,32,23.19,02027
2,28,189,160,84.66,29,15.34,02028
2,29,97,86,88.66,11,11.34,02029
2,30,146,121,82.88,25,17.12,02030
2,31,235,198,84.26,37,15.74,02031
2,32,116,91,78.45,25,21.55,02032
2,33,178,136,76.4,42,23.6,02033
2,34,130,112,86.15,18,13.85,02034
2,35,154,121,78.57,33,21.43,02035
2,36,83,60,72.29,23,27.71,02036
2,37,335,280,83.58,55,16.42,02037
2,38,232,185,79.74,47,20.26,02038
2,39,233,179,76.82,54,23.18,02039
2,40,284,244,85.92,40,14.08,02040
2,41,152,119,78.29,33,21.71,02041
2,42,97,82,84.54,15,15.46,02042
2,43,323,275,85.14,48,14.86,02043
