ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,320,254,79.38,66,20.63,01001
1,2,381,312,81.89,69,18.11,01002
1,3,302,248,82.12,54,17.88,01003
1,4,273,231,84.62,42,15.38,01004
1,5,317,263,82.97,54,17.03,01005
1,6,221,181,81.9,40,18.1,01006
1,7,410,342,83.41,68,16.59,01007
1,8,249,200,80.32,49,19.68,01008
1,9,226,177,78.32,49,21.68,01009
1,10,275,221,80.36,54,19.64,01010
1,11,319,253,79.31,66,20.69,01011
1,12,300,258,86.0,42,14.0,01012
1,13,289,243,84.08,46,15.92,01013
1,14,374,313,83.69,61,16.31,01014
1,15,186,140,75.27,46,24.73,01015
1,16,120,95,79.17,25,20.83,01016
1,17,289,235,81.31,54,18.69,01017
1,18,208,168,80.77,40,19.23,01018
1,19,330,263,79.7,67,20.3,01019
1,20,174,134,77.01,40,22.99,01020
1,21,411,341,82.97,70,17.03,01021
1,22,221,173,78.28,48,21.72,01022
1,23,296,237,80.07,59,19.93,01023
1,24,343,273,79.59,70,20.41,01024
1,25,250,202,80.8,48,19.2,01025
1,26,309,256,82.85,53,17.15,01026
1,27,280,226,80.71,54,19.29,01027
1,28,248,189,76.21,59,23.79,01028
1,29,214,174,81.31,40,18.69,01029
1,30,297,247,83.16,50,16.84,01030
1,31,314,268,85.35,46,14.65,01031
1,32,174,139,79.89,35,20.11,01032
1,33,308,260,84.42,48,15.58,01033
1,34,193,150,77.72,43,22.28,01034
1,35,208,182,87.5,26,12.5,01035
1,36,369,304,82.38,65,17.62,01036
1,37,339,273,80.53,66,19.47,01037
1,38,132,106,80.3,26,19.7,01038
1,39,331,261,78.85,70,21.15,01039
1,40,116,91,78.45,25,21.55,01040
2,1,420,340,80.95,80,19.05,02001
2,2,9,6,66.67,3,33.33,02002
2,3,285,218,76.49,67,23.51,02003
2,4,131,91,69.47,40,30.53,02004
2,5,145,109,75.17,36,24.83,02005
2,6,370,320,86.49,50,13.51,02006
2,7,259,204,78.76,55,21.24,02007
2,8,331,274,82.78,57,17.22,02008
2,9,170,129,75.88,41,24.12,02009
2,10,80,60,75.0,20,25.0,02010
2,11,104,83,79.81,21,20.19,02011
2,12,347,290,83.57,57,16.43,02012
2,13,177,142,80.23,35,19.77,02013
2,14,327,272,83.18,55,16.82,02014
2,15,48,38,79.17,10,20.83,02015
2,16,336,267,79.46,69,20.54,02016
2,17,214,150,70.09,64,29.91,02017
2,18,772,648,83.94,124,16.06,02018
2,19,87,53,60.92,34,39.08,02019
2,20,194,151,77.84,43,22.16,02020
2,21,181,137,75.69,44,24.31,02021
2,22,386,310,80.31,76,19.69,02022
2,23,158,119,75.32,39,24.68,02023
2,24,117,96,82.05,21,17.95,02024
2,25,167,137,82.04,30,17.96,02025
2,26,395,308,77.97,87,22.03,02026
2,27,137,101,73.72,36,26.28,02027
2,28,191,156,81.68,35,18.32,02028
2,29,97,80,82.47,17,17.53,02029
2,30,126,95,75.4,31,24.6,02030
2,31,232,179,77.16,53,22.84,02031
2,32,115,84,73.04,31,26.96,02032
2,33,179,126,70.39,53,29.61,02033
2,34,131,102,77.86,29,22.14,02034
2,35,153,110,71.9,43,28.1,02035
2,36,80,59,73.75,21,26.25,02036
2,37,330,265,80.3,65,19.7,02037
2,38,219,162,73.97,57,26.03,02038
2,39,237,182,76.79,55,23.21,02039
2,40,288,238,82.64,50,17.36,02040
2,41,147,109,74.15,38,25.85,02041
2,42,101,84,83.17,17,16.83,02042
2,43,313,249,79.55,64,20.45,02043
2,44,110,76,69.09,34,30.91,02044
2,45,208,152,73.08,56,26.92,02045
2,46,280,225,80.36,55,19.64,02046
2,47,180,126,70.0,54,30.0,02047
2,48,178,146,82.02,32,17.98,02048
2,49,402,318,79.1,84,20.9,02049
2,50,187,153,81.82,34,18.18,02050
2,51,190,139,73.16,51,26.84,02051
2,52,255,193,75.69,62,24.31,02052
2,53,95,74,77.89,21,22.11,02053
2,54,259,203,78.38,56,21.62,02054
2,55,75,64,85.33,11,14.67,02055
2,56,183,144,78.69,39,21.31,02056
2,57,58,46,79.31,12,20.69,02057
2,58,163,130,79.75,33,20.25,02058
2,59,237,195,82.28,42,17.72,02059
3,1,133,90,67.67,43,32.33,03001
3,2,205,155,75.61,50,24.39,03002
3,3,191,154,80.63,37,19.37,03003
3,4,74,50,67.57,24,32.43,03004
3,5,98,82,83.67,16,16.33,03005
3,6,188,115,61.17,73,38.83,03006
3,7,117,86,73.5,31,26.5,03007
3,8,50,29,58.0,21,42.0,03008
3,9,108,87,80.56,21,19.44,03009
3,10,83,51,61.45,32,38.55,03010
3,11,124,87,70.16,37,29.84,03011
3,12,188,130,69.15,58,30.85,03012
