ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,300,186,62.0,114,38.0,01001
1,2,384,252,65.63,132,34.38,01002
1,3,308,185,60.06,123,39.94,01003
1,4,277,169,61.01,108,38.99,01004
1,5,311,196,63.02,115,36.98,01005
1,6,220,147,66.82,73,33.18,01006
1,7,397,291,73.3,106,26.7,01007
1,8,240,162,67.5,78,32.5,01008
1,9,221,135,61.09,86,38.91,01009
1,10,283,182,64.31,101,35.69,01010
1,11,308,204,66.23,104,33.77,01011
1,12,281,187,66.55,94,33.45,01012
1,13,266,172,64.66,94,35.34,01013
1,14,362,236,65.19,126,34.81,01014
1,15,160,105,65.63,55,34.38,01015
1,16,94,65,69.15,29,30.85,01016
1,17,293,168,57.34,125,42.66,01017
1,18,190,122,64.21,68,35.79,01018
1,19,305,217,71.15,88,28.85,01019
1,20,153,89,58.17,64,41.83,01020
1,21,398,265,66.58,133,33.42,01021
1,22,191,133,69.63,58,30.37,01022
1,23,293,176,60.07,117,39.93,01023
1,24,340,207,60.88,133,39.12,01024
1,25,249,149,59.84,100,40.16,01025
1,26,306,214,69.93,92,30.07,01026
1,27,256,174,67.97,82,32.03,01027
1,28,244,165,67.62,79,32.38,01028
1,29,212,135,63.68,77,36.32,01029
1,30,279,180,64.52,99,35.48,01030
1,31,320,210,65.63,110,34.38,01031
1,32,156,102,65.38,54,34.62,01032
1,33,280,178,63.57,102,36.43,01033
1,34,180,121,67.22,59,32.78,01034
1,35,202,142,70.3,60,29.7,01035
1,36,373,262,70.24,111,29.76,01036
1,37,340,224,65.88,116,34.12,01037
1,38,124,87,70.16,37,29.84,01038
1,39,310,205,66.13,105,33.87,01039
1,40,113,75,66.37,38,33.63,01040
2,1,435,287,65.98,148,34.02,02001
2,2,9,7,77.78,2,22.22,02002
2,3,277,217,78.34,60,21.66,02003
2,4,135,101,74.81,34,25.19,02004
2,5,146,113,77.4,33,22.6,02005
2,6,374,266,71.12,108,28.88,02006
2,7,253,202,79.84,51,20.16,02007
2,8,347,215,61.96,132,38.04,02008
2,9,163,130,79.75,33,20.25,02009
2,10,80,59,73.75,21,26.25,02010
2,11,112,46,41.07,66,58.93,02011
2,12,353,218,61.76,135,38.24,02012
2,13,177,114,64.41,63,35.59,02013
2,14,337,264,78.34,73,21.66,02014
2,15,44,35,79.55,9,20.45,02015
2,16,334,233,69.76,101,30.24,02016
2,17,223,167,74.89,56,25.11,02017
2,18,810,479,59.14,331,40.86,02018
2,19,82,60,73.17,22,26.83,02019
2,20,199,149,74.87,50,25.13,02020
2,21,204,155,75.98,49,24.02,02021
2,22,420,239,56.9,181,43.1,02022
2,23,153,113,73.86,40,26.14,02023
2,24,125,96,76.8,29,23.2,02024
2,25,158,114,72.15,44,27.85,02025
2,26,419,265,63.25,154,36.75,02026
2,27,132,99,75.0,33,25.0,02027
2,28,189,129,68.25,60,31.75,02028
2,29,95,71,74.74,24,25.26,02029
2,30,133,101,75.94,32,24.06,02030
2,31,229,167,72.93,62,27.07,02031
2,32,114,77,67.54,37,32.46,02032
2,33,174,133,76.44,41,23.56,02033
2,34,136,110,80.88,26,19.12,02034
2,35,155,101,65.16,54,34.84,02035
2,36,68,50,73.53,18,26.47,02036
2,37,342,211,61.7,131,38.3,02037
2,38,227,161,70.93,66,29.07,02038
2,39,231,166,71.86,65,28.14,02039
2,40,287,212,73.87,75,26.13,02040
2,41,145,111,76.55,34,23.45,02041
2,42,96,78,81.25,18,18.75,02042
2,43,330,184,55.76,146,44.24,02043
2,44,109,72,66.06,37,33.94,02044
2,45,213,152,71.36,61,28.64,02045
2,46,275,210,76.36,65,23.64,02046
2,47,181,137,75.69,44,24.31,02047
2,48,164,120,73.17,44,26.83,02048
2,49,419,260,62.05,159,37.95,02049
2,50,173,129,74.57,44,25.43,02050
2,51,192,149,77.6,43,22.4,02051
2,52,240,178,74.17,62,25.83,02052
2,53,92,66,71.74,26,28.26,02053
2,54,276,134,48.55,142,51.45,02054
2,55,73,45,61.64,28,38.36,02055
2,56,178,136,76.4,42,23.6,02056
2,57,57,41,71.93,16,28.07,02057
2,58,164,121,73.78,43,26.22,02058
2,59,245,147,60.0,98,40.0,02059
3,1,133,93,69.92,40,30.08,03001
3,2,214,172,80.37,42,19.63,03002
3,3,191,125,65.45,66,34.55,03003
3,4,78,56,71.79,22,28.21,03004
3,5,101,73,72.28,28,27.72,03005
3,6,186,128,68.82,58,31.18,03006
3,7,105,68,64.76,37,35.24,03007
3,8,47,30,63.83,17,36.17,03008
3,9,109,75,68.81,34,31.19,03009
3,10,85,55,64.71,30,35.29,03010
3,11,122,82,67.21,40,32.79,03011
3,12,187,130,69.52,57,30.48,03012
3,13,135,91,67.41,44,32.59,03013
3,14,36,23,63.89,13,36.11,03014
3,15,197,154,78.17,43,21.83,03015
3,16,339,247,72.86,92,27.14,03016
